cod_municipio,assasinatos_jovens,pop_2021,assasinatos_jovens_100k
2611101,63,354317,17.780687915059115
2611309,9,27148,33.15161337851775
2611408,6,15101,39.73246804847361
2611507,5,26175,19.10219675262655
2611606,452,1653461,27.336598806987283
2611705,2,20646,9.68710646130001
2611804,12,47616,25.201612903225808
2611903,13,23628,55.01946842728966
2612000,2,9764,20.483408439164275
2612208,11,61249,17.959476889418603
2612406,9,26890,33.4696913350688
2612471,2,12650,15.810276679841897
2612505,16,109897,14.559087145235994
2612703,1,14223,7.030865499542994
2613008,10,60042,16.655008160953997
2613107,8,37368,21.408691928923144
2613206,3,22899,13.101008777675881
2613305,12,21398,56.08000747733433
2613404,18,21586,83.38738070971927
2613503,6,34021,17.636165897533875
2613602,5,34056,14.681700728212356
2613701,26,114079,22.791223625733046
2613800,10,18085,55.294442908487696
2613909,7,86915,8.053845711327158
2614105,3,36050,8.321775312066574
2614204,15,46361,32.35478095813291
2614501,7,65647,10.663091992017915
2614709,3,12859,23.32996344972393
2614808,1,26106,3.8305370412931894
2614857,7,23623,29.632138170427126
2615003,6,29127,20.599443815016993
2615300,20,52802,37.877353130563236
2615409,9,46164,19.49571094359241
2615508,1,13813,7.239556939115326
2615607,1,30816,3.245067497403946
2616209,4,20954,19.08943399828195
2616308,7,32772,21.35969730257537
2616407,64,139583,45.85085576323765
2616506,5,14757,33.882225384563256
2700102,2,20230,9.886307464162135
2700201,3,17526,17.117425539198905
2700300,71,233047,30.465957510716724
2700409,11,47365,23.223899503853055
2700508,6,16068,37.34129947722181
2700607,6,8378,71.616137502984
2700706,2,18338,10.906314756243866
2701001,10,27356,36.55505190817371
2701100,3,10460,28.680688336520078
2701308,5,21331,23.44006375697342
2701407,3,57537,5.214036185411127
2701605,3,17719,16.930978046165134
2701704,7,16979,41.227398551151424
2702108,10,21818,45.833715280960675
2702207,2,5864,34.106412005457024
2702306,1,57294,1.7453834607463259
2702355,3,24309,12.34110823151919
2702405,3,52262,5.74030844590716
2702504,1,11067,9.035872413481522
2702553,1,18255,5.477951246233909
2702702,3,4779,62.77463904582549
2702801,10,12807,78.082298742875
2703007,7,15627,44.794266333909256
2703106,2,25613,7.808534728458205
2703205,2,24586,8.134710811030669
2703304,4,18392,21.748586341887776
2703403,3,5219,57.48227629814141
2703502,1,7006,14.273479874393377
2703759,2,11536,17.337031900138697
2703809,6,24081,24.915908807773764
2703908,3,4137,72.51631617113851
2704005,10,24722,40.4498017959712
2704104,2,17771,11.254290698328738
2704302,322,1025360,31.403604587657018
2704401,2,19864,10.068465565847765
2704500,10,33032,30.273674013078228
2704609,1,9004,11.106175033318525
2704708,9,52380,17.18213058419244
2704807,6,13193,45.478662927309934
2705002,2,25207,7.9343039631848296
2705101,4,24634,16.23772022408054
2705200,2,18031,11.092008208086074
2705408,1,7165,13.956734124214934
2705507,10,28333,35.294532876857375
2705705,6,21738,27.60143527463428
2706000,2,11657,17.15707300334563
2706307,9,73337,12.27211366704392
2706406,1,24351,4.106607531518213
2706505,5,15258,32.769694586446455
2706604,1,7560,13.227513227513228
2706703,11,63846,17.228957178210067
2706802,2,17848,11.205737337516808
2706901,18,35212,51.1189367261161
2707305,4,27249,14.67943777753312
2707404,3,7701,38.955979742890534
2707503,1,20112,4.972155926809865
2707701,27,75394,35.81186831843383
2707800,6,6649,90.23913370431644
2707909,1,7320,13.66120218579235
2708006,8,47819,16.729751772308077
2708303,12,23996,50.00833472245374
2708501,16,34692,46.12014297244321
2708600,27,61797,43.6914413321035
2708808,8,34290,23.330417031204433
2708956,3,13921,21.550175993103945
2709103,6,20072,29.892387405340774
2709152,7,44372,15.775714414495628
2709202,6,27826,21.562567383023072
2709301,33,65790,50.159598723210216
2709400,6,25693,23.35266414976842
2800209,5,21681,23.061666897283335
2800308,221,664908,33.23768100248456
2800506,4,18686,21.406400513753614
2800605,19,30930,61.429033301002264
2800670,4,26899,14.870441280344995
2800704,2,8353,23.943493355680594
2801009,7,18218,38.42353716104951
2801207,7,30402,23.024800999934214
2801306,10,34514,28.973749782696878
2801405,3,22239,13.489815189531903
2801504,2,16937,11.808466670602822
2801603,2,5913,33.82377811601556
2801702,10,18029,55.46619335515003
2802106,11,69556,15.814595433894992
2802205,1,5601,17.85395465095519
2802304,6,15556,38.570326562098224
2802502,2,3384,59.1016548463357
2802601,1,5824,17.17032967032967
2802700,4,8521,46.94284708367562
2802908,26,96142,27.04333173847018
2803005,8,42166,18.9726319783712
2803203,6,34709,17.286582730703852
2803302,3,18907,15.867139154810388
2803500,18,105221,17.106851293943226
2803609,4,30080,13.297872340425531
2803906,2,12653,15.80652809610369
2804102,1,11348,8.812125484666902
2804300,3,7639,39.27215604136667
2804508,6,37324,16.075447433286893
2804607,5,26795,18.66019779809666
2804805,68,185706,36.617018297739435
2804904,2,14540,13.75515818431912
2805307,4,9359,42.739608932578264
2805406,3,35122,8.541654803257218
2805604,3,28693,10.455511797302478
2805703,16,29692,53.8865687727334
2805901,8,10284,77.79074290159471
2806008,3,18773,15.98039737921483
2806206,3,20025,14.9812734082397
2806305,2,14121,14.163302882232136
2806503,9,3923,229.41626306398166
2806701,19,91093,20.85780466117045
2806800,2,11207,17.84598911394664
2807105,8,40606,19.701521942570064
2807204,4,8970,44.593088071348944
2807402,10,52530,19.036740909956215
2807501,2,13535,14.776505356483192
2807600,1,25550,3.9138943248532287
2900207,4,20347,19.6589177765764
2900306,3,15187,19.75373674853493
2900355,7,17126,40.87352563353965
2900405,4,17033,23.483825515176424
2900504,2,10560,18.939393939393938
2900702,75,152327,49.236182685932235
2900801,10,22490,44.464206313917295
2900900,4,5366,74.54342154304882
2901007,5,37441,13.354344168157901
2901106,9,25048,35.93101245608432
2901155,5,16090,31.07520198881293
2901304,9,13132,68.53487663722206
2901353,2,14503,13.790250293042819
2901403,3,13938,21.52389151958674
2901502,2,11297,17.7038151721696
2901700,3,11677,25.69153035882504
2901809,6,11878,50.51355447044957
2901908,1,17788,5.621767483696875
2902005,5,13045,38.328861632809506
2902054,2,12208,16.382699868938403
2902104,5,54648,9.149465671204801
2902252,9,10961,82.10929659702582
2902302,2,8837,22.632114971144052
2902401,8,11299,70.80272590494734
2902500,5,13929,35.89633139493144
2902609,5,20449,24.451073402122354
2902708,1,53910,1.8549434242255611
2902807,1,20392,4.903883876029815
2902906,16,31209,51.26726264859496
2903201,39,156975,24.84472049689441
2903235,1,15054,6.642752756742394
2903409,11,23437,46.93433459913812
2903508,2,17109,11.689753930679759
2903607,5,15984,31.28128128128128
2903706,1,12329,8.110957904128478
2903904,13,69662,18.6615371364589
2904605,2,67335,2.970223509319076
2904704,1,18306,5.4626898284715395
2904753,2,21276,9.400263207369806
2904902,3,33567,8.93734918223255
2905008,2,23291,8.587007857112189
2905107,1,9058,11.039964672113049
2905206,8,51081,15.661400520741568
2905404,6,18427,32.56091604710479
2905503,2,13391,14.935404376073482
2905602,15,32006,46.86621258514029
2905701,164,304302,53.89382915656157
2905800,21,35382,59.352212989655754
2906006,11,71487,15.3874130960874
2906105,1,9703,10.306090899721736
2906303,7,30906,22.649323755905
2906402,3,8181,36.67033370003667
2906501,42,87458,48.023051064510966
2906709,1,25053,3.9915379395681154
2906808,3,34882,8.600424287598187
2906857,1,11616,8.608815426997245
2906873,10,30862,32.402307044261555
2906907,6,22093,27.157923324129815
2907103,1,29070,3.4399724802201583
2907202,16,72545,22.055276035564134
2907301,12,26318,45.59616992172658
2907509,6,54970,10.915044569765326
2907608,1,17280,5.787037037037037
2907806,18,32576,55.25540275049116
2908002,8,16549,48.341289503897514
2908200,11,22762,48.326157631139615
2908309,2,17165,11.651616661811826
2908408,15,67013,22.383716592302985
2908507,23,33398,68.86639918557998
2908705,1,17178,5.8213994644312494
2908903,6,22495,26.672593909757722
2909307,1,32191,3.1064583268615453
2909604,2,21163,9.450455984501252
2909703,1,13947,7.170000717000072
2909802,14,63591,22.01569404475476
2909901,2,34886,5.7329587800263715
2910008,2,10525,19.002375296912113
2910057,32,82432,38.81987577639752
2910404,1,16446,6.080505898090721
2910503,16,41901,38.18524617550894
2910602,6,37578,15.96678907871627
2910701,3,60858,4.929508035098097
2910727,66,114396,57.69432497639777
2910750,1,17845,5.603810591202017
2910800,365,619609,58.90811786142551
2910909,2,5629,35.53028957186001
2911006,1,10575,9.456264775413711
2911204,6,32596,18.407166523499814
2911501,1,6985,14.316392269148174
2911600,12,20762,57.79790000963298
2911709,8,84928,9.419743782969103
2911808,5,20700,24.154589371980677
2911907,3,24121,12.43729530284814
2912103,11,21378,51.45476658246796
2912202,7,19786,35.37855049024563
2912301,4,16230,24.645717806531117
2912707,7,23404,29.909417193642113
2912806,2,8690,23.014959723820482
2913200,8,27003,29.626337814316926
2913408,2,15650,12.779552715654953
2913457,5,13091,38.19417920708884
2913507,8,26963,29.670288914438306
2913606,67,159923,41.89516204673499
2913705,19,40333,47.10782733741601
2913804,2,14354,13.933398355858994
2913903,4,45922,8.710422019946867
2914000,7,59435,11.777572137629344
2914505,2,29173,6.855654200802111
2914604,23,73524,31.282302377454982
2914653,23,30747,74.8040459231795
2914703,10,64646,15.468861182439749
2914802,71,213685,33.22647822729719
2914901,7,28684,24.403848835587784
2915106,6,12242,49.01159941186081
2915205,1,14452,6.919457514530861
2915304,5,6825,73.26007326007326
2915403,9,6596,136.4463311097635
2915502,8,20398,39.219531326600645
2915601,32,64455,49.647040570940966
2915700,1,8003,12.495314257153568
2915809,1,22754,4.394831677946734
2915908,2,6436,31.07520198881293
2916104,18,22337,80.58378475175718
2916203,3,8526,35.186488388458834
2916401,22,76795,28.647698417865747
2916500,5,35883,13.934174957500767
2916807,9,19843,45.35604495288011
2916856,1,14539,6.878052135635188
2916906,1,12528,7.982120051085569
2917003,4,36116,11.075423634954037
2917102,2,20388,9.809691975671964
2917300,10,28740,34.79471120389701
2917359,2,8277,24.163344206838225
2917409,3,14850,20.2020202020202
2917508,15,80635,18.60234389533081
2917607,1,54673,1.8290563898084977
2917706,2,33746,5.926628341136727
2917805,5,18981,26.3421316052895
2917904,1,10726,9.323140033563304
2918001,30,156126,19.215249221782408
2918209,2,14557,13.739094593666277
2918308,1,10808,9.25240562546262
2918357,2,25402,7.873395795606645
2918407,55,218162,25.21062329828293
2918506,1,15262,6.552221202987813
2918555,4,5768,69.34812760055479
2918704,2,3693,54.15651232060655
2918803,6,24032,24.96671105193076
2919108,3,8191,36.625564644121596
2919157,3,27274,10.999486690621104
2919207,65,201635,32.236466883229596
2919306,2,11499,17.392816766675363
2919504,1,46062,2.1709869306586773
2919553,18,90162,19.964064683569575
2919702,3,18909,15.865460891638902
2919801,4,50161,7.974322680967285
2919926,2,21432,9.33184023889511
2920106,12,18602,64.50919255993979
2920403,2,13087,15.282341254680217
2920502,2,20393,9.807286814102879
2920601,10,44793,22.32491683968477
2920700,4,20617,19.4014648105932
2920809,2,10380,19.26782273603083
2920908,4,13717,29.160895239483853
2921005,21,47126,44.561388617748165
2921104,1,22716,4.402183483007572
2921203,4,25894,15.447594037228702
2921302,4,10893,36.72082989075553
2921500,10,49278,20.2930313730265
2921708,4,35440,11.286681715575622
2922003,13,42251,30.768502520650397
2922102,1,26970,3.7078235076010384
2922250,2,11417,17.51773670841727
2922300,6,29410,20.401224073444407
2922409,5,22282,22.439637375460013
2922508,5,28594,17.48618591312863
2922607,1,14079,7.102777185879679
2922706,1,16472,6.070908207867897
2922730,2,7821,25.572177470911647
2922904,1,26998,3.7039780724498113
2923001,14,43783,31.975881049722496
2923050,3,15443,19.42627727773101
2923100,1,28304,3.5330695308083664
2923407,1,21796,4.587997797761057
2923506,1,9071,11.024142872891632
2923902,9,9686,92.91761304976255
2924009,27,118516,22.781734111849875
2924058,3,13556,22.130421953378576
2924207,4,16682,23.977940294928665
2924306,1,16984,5.887894488930758
2924504,4,16285,24.562480810561865
2924603,4,20098,19.902477858493384
2924801,5,24964,20.0288415318058
2925006,4,26426,15.136607886172708
2925204,14,39972,35.02451716201341
2925253,3,14819,20.24428099062015
2925303,73,150658,48.4541146172125
2925402,1,6916,14.459224985540775
2925501,10,28194,35.46853940554728
2925600,1,15160,6.596306068601583
2925758,9,28004,32.13826596200543
2925808,3,25433,11.79569850194629
2925907,5,27626,18.098892347788315
2925931,2,8956,22.331397945511387
2925956,1,22633,4.41832722131401
2926004,1,41170,2.428953121204761
2926103,4,14495,27.59572266298724
2926202,2,22334,8.954956568460643
2926301,10,33468,29.87928767778176
2926509,1,14612,6.84369011771147
2926608,1,53956,1.8533619986655794
2927002,10,40976,24.404529480671613
2927200,1,30857,3.2407557442395567
2927309,2,15862,12.608750472828143
2927408,861,2886698,29.826466086857717
2927705,15,27922,53.72108015185159
2927804,3,6278,47.785919082510354
2927903,2,10606,18.857250612860646
2928000,4,37531,10.657856172230955
2928059,4,12449,32.1310948670576
2928109,5,39775,12.57071024512885
2928406,1,28481,3.511112671605632
2928604,35,60131,58.206249688180804
2928703,56,102380,54.69818323891385
2928802,13,53269,24.404437853160374
2928901,1,34266,2.9183447148777213
2928950,6,9072,66.13756613756614
2929008,6,14762,40.64489906516732
2929057,5,15468,32.32479958624256
2929107,3,21080,14.231499051233397
2929206,12,40245,29.81736861721953
2929255,7,18789,37.25584118367129
2929305,8,37942,21.084813662959252
2929370,2,10505,19.03855306996668
2929404,2,11704,17.088174982911823
2929503,17,44430,38.26243529146973
2929602,9,17409,51.69739789763915
2929701,2,17302,11.559357299734135
2929750,11,12105,90.87154068566709
2929800,1,12943,7.726184037703778
2929909,1,44234,2.2607044355021024
2930006,2,11512,17.373175816539263
2930105,31,79424,39.03102336825141
2930204,2,40989,4.879357876503452
2930303,3,17321,17.32001616534842
2930402,3,14699,20.409551670181646
2930501,19,81286,23.37425878995153
2930600,10,13446,74.37156031533542
2930709,65,135783,47.87049925248374
2930766,3,9701,30.92464694361406
2930774,4,23233,17.216889768863254
2931004,2,20393,9.807286814102879
2931103,6,7928,75.6811301715439
2931202,5,21253,23.52609043429163
2931350,50,162438,30.780974895036877
2931509,4,22555,17.734426956328974
2931608,2,15022,13.313806417254693
2931707,4,13025,30.71017274472169
2931905,10,50798,19.685814402141816
2932101,4,19877,20.123761130955376
2932200,7,18847,37.14118957924338
2932309,7,27263,25.67582437736126
2932457,1,19402,5.154107823935677
2932507,3,18544,16.17773943054357
2932606,1,16665,6.0006000600060005
2932705,8,20413,39.19071180130309
2932804,5,19256,25.965932696302453
2932903,41,97233,42.16675408554709
2933000,7,28800,24.305555555555557
2933059,4,14121,28.326605764464272
2933109,7,9210,76.0043431053203
2933158,4,12625,31.683168316831683
2933174,2,8785,22.766078542970973
2933208,22,43716,50.32482386311648
2933307,98,341128,28.72821931943435
2933406,3,9344,32.10616438356164
2933505,20,20978,95.33797311469158
2933604,4,46523,8.597897813984481
3100302,2,13444,14.876524843796489
3100401,2,3994,50.0751126690035
3100906,8,19247,41.564919208188286
3101003,1,13599,7.353481873667182
3101102,4,25141,15.91026609920051
3101508,1,35401,2.8247789610462983
3101607,1,80494,1.2423286207667652
3101706,4,42143,9.491493249175427
3101805,2,7436,26.89618074233459
3102001,2,14517,13.776951160708135
3103405,1,36712,2.723904990193942
3103504,5,117825,4.2435815828559305
3104007,2,107337,1.8632903844899709
3104502,1,17862,5.598477214197739
3105004,2,7803,25.63116749967961
3105202,2,4766,41.963911036508605
3105400,1,32866,3.042658066086533
3105608,3,138204,2.1707041764348354
3106200,189,2521564,7.495348125211178
3106309,2,26994,7.40905386382159
3106655,2,4764,41.98152812762385
3106705,65,444784,14.613835030037052
3107109,2,40219,4.972774062010493
3107406,4,51028,7.838833581563064
3107505,1,6459,15.482272797646695
3108008,4,17607,22.71823706480377
3108701,1,4293,23.293733985557886
3109006,1,40666,2.4590567058476367
3109402,1,28121,3.556061306496924
3111101,1,19752,5.0627784528149045
3111507,2,15563,12.850992739189103
3112307,2,38057,5.255274982263447
3112505,1,9826,10.17708121310808
3112703,1,15313,6.5303990073793505
3113008,2,23780,8.410428931875526
3113206,3,25669,11.687249211110679
3113404,14,92603,15.118300703000983
3113701,2,18674,10.71007818357074
3114204,1,22693,4.406645220993258
3115300,3,75540,3.971405877680699
3115458,1,6257,15.9821000479463
3116159,4,13953,28.667670035117897
3116902,1,3120,32.05128205128205
3117504,4,17503,22.853225161400903
3117836,1,7686,13.010668748373666
3117876,1,6800,14.705882352941176
3118007,3,55309,5.42407203167658
3118304,4,129606,3.0862768698979988
3118601,51,668949,7.623899579788594
3119203,2,9943,20.11465352509303
3119401,26,110290,23.57421343730166
3119955,2,6382,31.338138514572233
3120607,2,5054,39.57261574990107
3120904,8,80616,9.92358836955443
3121605,2,47825,4.181913225300575
3122306,15,240408,6.239393031845862
3122355,1,6868,14.560279557367501
3123601,1,28320,3.531073446327684
3123908,1,15380,6.501950585175552
3124005,6,18958,31.648908112670114
3124104,3,71551,4.192813517630781
3124203,1,25122,3.9805747950003982
3125101,2,36951,5.412573408026846
3126109,8,67822,11.795582554333402
3126901,2,9664,20.695364238410598
3127503,2,6171,32.40965807810728
3127701,74,281046,26.330209289582488
3129806,21,182153,11.528769770467683
3130101,5,43817,11.411096149896158
3130309,2,7923,25.24296352391771
3130903,2,24079,8.305992773786286
3131307,30,265409,11.303309232166203
3131406,1,4225,23.668639053254438
3131703,10,120904,8.271024945411236
3131901,9,52446,17.16050795103535
3132107,5,18164,27.52697643690817
3132206,1,13435,7.44324525493115
3132503,3,34936,8.587130753377604
3133006,3,15714,19.091256204658265
3133204,3,12244,24.501796798431887
3133303,3,21029,14.266013600266298
3133709,2,11252,17.774617845716318
3133808,8,93847,8.524513303568574
3134202,2,105255,1.9001472614127595
3134400,2,39690,5.039052658100277
3134608,1,20418,4.897639337839162
3134707,1,12323,8.114907084313884
3135050,3,39388,7.616532954199249
3135076,2,5429,36.83919690550746
3135100,14,72018,19.43958454830737
3135407,2,4852,41.22011541632317
3135803,2,25474,7.851142341210646
3136009,1,15455,6.470397929472663
3136306,3,47726,6.285881909231866
3136652,2,27392,7.3014018691588785
3136702,39,573285,6.802899081608624
3137007,1,18193,5.49661957895894
3137502,1,18111,5.521506266909613
3137601,13,65657,19.799869016251122
3137700,1,19918,5.020584396023697
3137809,2,20907,9.566174008705218
3138203,1,104783,0.9543532824981151
3138401,3,52640,5.699088145896656
3138906,1,7111,14.06271972999578
3139003,3,42413,7.073302996722703
3139201,3,18602,16.127298139984948
3139300,1,18226,5.48666739822232
3139409,12,91169,13.162368787636149
3139904,2,14056,14.228799089356858
3140001,2,61288,3.263281555932646
3140704,3,31364,9.56510649151894
3140803,1,14548,6.873797085510036
3141108,9,38151,23.590469450342063
3141405,2,20759,9.63437545161135
3142106,1,10787,9.270418095856122
3142205,2,15111,13.235391436701741
3142700,1,14747,6.781040211568454
3143104,2,47931,4.172664872420771
3143203,2,21513,9.296704318319156
3143302,8,413487,1.9347645754280063
3143906,16,109392,14.626298083954952
3144300,14,40665,34.427640477068735
3144375,1,3308,30.22974607013301
3144656,1,10326,9.68429207824908
3144805,5,96157,5.199829445594185
3145000,1,15800,6.329113924050633
3145059,2,7497,26.67733760170735
3145208,10,105520,9.476876421531463
3145356,2,10778,18.5563184264242
3145455,1,6171,16.20482903905364
3145901,2,39867,5.016680462537939
3146107,2,74558,2.6824753882883123
3146255,2,6423,31.138097462245057
3146909,5,15800,31.645569620253166
3147006,24,93862,25.569453026784004
3147105,7,94808,7.383343177790904
3147303,1,21221,4.712313274586495
3148004,7,153585,4.557736758146954
3148103,9,91449,9.841551028442083
3148202,2,5715,34.99562554680665
3148608,1,17537,5.702229571762559
3148707,5,24329,20.551605080356776
3149150,2,12212,16.377333770062233
3149309,12,64712,18.543701322784027
3149705,2,11755,17.014036580178647
3150505,1,8688,11.51012891344383
3151206,6,56640,10.59322033898305
3151305,1,10759,9.294544102611766
3151800,4,168641,2.3719024436524925
3152006,6,32035,18.729514593413455
3152105,4,59875,6.680584551148225
3152170,1,12179,8.210854749979474
3152303,1,11348,8.812125484666902
3152501,6,152549,3.93316245927538
3152808,2,28017,7.13852303958311
3153400,4,19627,20.38008865338564
3153608,2,10834,18.460402436773123
3154309,2,17396,11.496895838123706
3154457,1,8134,12.294074256208507
3154606,44,338197,13.010168629526577
3154903,1,13473,7.422251911229867
3156007,1,12739,7.849909726038151
3156502,2,5798,34.494653328734046
3156700,4,137125,2.917046490428441
3157005,2,41699,4.796278088203554
3157104,2,7012,28.52253280091272
3157203,2,31604,6.328312871788381
3157336,1,8664,11.54201292705448
3157377,1,4107,24.348672997321646
3158201,1,14611,6.844158510711108
3158953,4,35369,11.309338686420311
3159803,1,19872,5.032206119162641
3160405,1,28427,3.5177823899813556
3160702,3,46421,6.462592361215829
3162104,3,35782,8.384103739310268
3162450,1,13125,7.619047619047619
3162500,2,90497,2.210018011646795
3162559,2,11674,17.13208840157615
3162906,13,26447,49.15491360078648
3162922,7,32148,21.774293890755256
3164100,2,5202,38.446751249519416
3164209,2,12529,15.962965919067763
3164407,1,5552,18.011527377521613
3164605,1,6863,14.570887367040653
3165537,2,33413,5.9856941908837875
3166808,1,11668,8.570449091532396
3166907,1,7668,13.041210224308816
3167202,40,241835,16.540203030992206
3167608,1,19736,5.066882853668424
3167806,2,6189,32.31539828728389
3168002,2,34397,5.814460563421228
3168408,2,14302,13.984058173682003
3168606,3,140937,2.128610655824943
3168705,12,90568,13.24971292288667
3169000,2,16715,11.965300628178284
3169307,11,80032,13.744502199120351
3169356,6,32716,18.339650324000488
3169505,3,6765,44.34589800443459
3169604,3,25398,11.811953697141508
3169901,5,116797,4.280931873250169
3170008,1,12599,7.937137868084768
3170057,2,12493,16.00896502041143
3170107,8,337092,2.3732393530549523
3170206,10,699097,1.4304166660706596
3170305,1,2596,38.52080123266564
3170404,6,84930,7.064641469445426
3170701,5,136602,3.660268517298429
3170909,2,19305,10.36001036001036
3171204,6,129765,4.623742919893654
3171303,7,79388,8.81745351942359
3171501,3,3179,94.36929852154766
3172004,8,42965,18.619806819504248
3200102,3,30455,9.850599244787391
3200201,2,29975,6.672226855713094
3200607,15,103101,14.548840457415544
3200706,3,12105,24.783147459727385
3200805,4,31132,12.848515996402416
3200904,2,44979,4.446519486871651
3201001,5,15092,33.1301351709515
3201159,1,12427,8.046994447573832
3201209,19,210589,9.022313606123777
3201308,131,383917,34.12195865252125
3201407,3,37747,7.947651468990913
3201506,9,123400,7.293354943273906
3201605,8,31273,25.581172257218686
3201902,2,33986,5.884776084269993
3202108,9,22835,39.41318151959711
3202207,1,21948,4.5562238017131405
3202306,3,31122,9.63948332369385
3202405,13,126701,10.260376792606214
3202454,4,26426,15.136607886172708
3202504,2,12591,15.884361845762847
3202553,1,8859,11.287955751213456
3202702,1,14023,7.131141695785495
3202801,2,34656,5.77100646352724
3203007,1,29290,3.4141345168999657
3203056,12,31039,38.66103933760753
3203163,2,10933,18.29324064758072
3203205,60,176688,33.95816354251562
3203304,3,15503,19.351093336773527
3203320,3,38883,7.715454054471105
3203502,1,18894,5.292685508627077
3203908,5,50434,9.913946940555974
3204054,10,26381,37.906068761608736
3204104,12,27327,43.9126138983423
3204203,1,22053,4.534530449371967
3204401,3,11626,25.80423189403062
3204609,4,23724,16.86056314280897
3204658,1,8687,11.511453896627144
3204708,2,38522,5.191838429988059
3204906,27,132642,20.355543493011265
3205002,148,527240,28.07070783703816
3205010,7,30680,22.816166883963493
3205036,4,21591,18.526237784261962
3205101,15,79500,18.867924528301888
3205150,2,9244,21.635655560363478
3205176,3,14073,21.317416329140908
3205200,97,501325,19.348725876427466
3205309,75,365855,20.499924833608944
3300100,55,207044,26.56440176967215
3300159,2,11901,16.805310478111082
3300209,19,134293,14.148168556812344
3300233,8,34477,23.203875047132872
3300258,9,30593,29.418494426829668
3300308,22,100764,21.833194394823547
3300407,35,184833,18.936012508588835
3300456,63,513118,12.277877603202382
3300506,3,27616,10.86326767091541
3300605,2,37203,5.375910544848534
3300704,62,230378,26.912291972323747
3300803,9,59303,15.17629799504241
3300936,7,16586,42.20426866031593
3300951,1,8576,11.66044776119403
3301009,72,511168,14.085388756729685
3301108,2,20168,9.916699722332408
3301306,13,45041,28.862591860749095
3301405,3,23398,12.82160868450295
3301702,180,924624,19.46737268338265
3301850,11,61388,17.918811494103082
3301876,4,28837,13.871068419044978
3301900,38,242543,15.667324969180722
3302007,15,134819,11.126028230442296
3302205,19,103800,18.304431599229286
3302254,7,32064,21.831337325349303
3302270,20,105548,18.94872475082427
3302304,4,7326,54.6000546000546
3302403,106,261501,40.53521783855511
3302502,52,246433,21.10107006772632
3302601,5,45220,11.057054400707651
3302700,14,164504,8.510431357292225
3302809,2,18648,10.725010725010724
3302858,9,176569,5.097157485175767
3302908,5,25581,19.545756616238613
3303005,5,27154,18.41349340796936
3303104,1,15311,6.531252041016263
3303203,3,162693,1.8439637845512715
3303302,43,515317,8.344378314707258
3303401,7,191158,3.6618922566672594
3303500,129,823302,15.668612489706087
3303708,2,44518,4.492564805247316
3303807,13,43680,29.761904761904763
3303856,1,27858,3.5896331394931438
3303906,10,306678,3.2607490592738966
3303955,2,25364,7.885191610156126
3304110,9,19974,45.058576148993694
3304144,17,151335,11.23335646083193
3304151,9,25126,35.8194698718459
3304201,28,132312,21.16210169901445
3304300,2,60573,3.3018011325177885
3304409,3,18605,16.124697661918837
3304524,35,155193,22.552563582120328
3304557,529,6747815,7.839574736414677
3304706,6,42594,14.08649105507818
3304755,5,42210,11.845534233593934
3304904,319,1091737,29.219491507570048
3305000,2,36423,5.491035883919501
3305109,78,472906,16.493764088423493
3305208,29,106049,27.345849560109006
3305505,8,90583,8.831679233410243
3305554,4,83092,4.813941173638858
3305604,2,21774,9.185266832001469
3305802,11,184240,5.970473295701259
3306008,8,82142,9.739232061551947
3306107,2,76869,2.6018290858473505
3306206,6,37083,16.17992071838848
3306305,48,273988,17.519015431332758
3501301,1,24998,4.000320025602048
3502101,2,57202,3.4963812454109995
3502507,2,36185,5.527152134862512
3503208,3,238339,1.258711331338975
3503307,2,135506,1.4759494044544152
3503802,1,55340,1.8070112034694614
3503901,3,91157,3.291025373805632
3504107,1,144088,0.6940203209149964
3504602,1,17761,5.630313608467992
3505203,2,35558,5.624613307835086
3505500,2,122833,1.6282269422712137
3505609,1,33180,3.013863773357444
3505708,7,276982,2.5272400372587387
3506003,11,379297,2.9001020308623584
3506359,3,64723,4.6351374318248535
3506508,4,124883,3.202998006133741
3507100,2,25985,7.6967481239176445
3507506,2,148130,1.3501653952609194
3507605,6,170533,3.518380606686096
3508504,12,95018,12.629186048959145
3509007,1,102775,0.9729992702505473
3509502,73,1213792,6.014210012918194
3509601,1,85541,1.1690300557627336
3510500,23,123389,18.64023535323246
3510609,23,403183,5.704605600930595
3510807,1,30520,3.2765399737876804
3511003,1,21267,4.702120656416044
3511102,2,122497,1.6326930455439725
3511607,2,18375,10.884353741496598
3511706,4,17367,23.032187482006105
3512001,2,18535,10.790396547073104
3512209,4,28273,14.147773494146358
3512803,6,73474,8.166154013664698
3513009,8,253608,3.154474622251664
3513405,15,82571,18.16618425355149
3513504,5,131626,3.79864160576178
3513801,23,426757,5.389483945195978
3514106,1,27512,3.6347775516138414
3515004,4,276535,1.44647151355163
3515103,5,69901,7.1529734910802425
3515152,2,21249,9.41220763330039
3515186,2,44471,4.497312855568798
3515707,12,196500,6.106870229007634
3516200,3,355901,0.842931039811633
3516309,10,177633,5.629584592952886
3516408,6,156492,3.834061805076298
3516705,3,44409,6.755387421468622
3517901,1,11287,8.859750155045628
3518107,2,6675,29.9625468164794
3518305,2,30136,6.636580833554553
3518404,21,122505,17.142157462960697
3518701,14,322750,4.337722695584818
3518800,45,1392121,3.232477636642217
3519055,2,15272,13.095861707700367
3519071,4,234259,1.7075117711592724
3519105,2,11858,16.866250632484398
