ano,cod_municipio,densidade
2023,1100015,0.33198614318706754
2023,1100023,0.91387159463058
2023,1100031,0.24176041049930752
2023,1100049,0.6535248102203299
2023,1100056,0.607595723520635
2023,1100064,0.7017024912903425
2023,1100072,0.34741917186613747
2023,1100080,0.244092443521165
2023,1100098,0.2188796994759
2023,1100106,1.25133177072235
2023,1100114,4.405564514562175
2023,1100122,0.9045914551310426
2023,1100130,0.2354759850445775
2023,1100148,0.1975224346468975
2023,1100155,1.7915079700945
2023,1100189,0.4912663755458525
2023,1100205,1.9413810314927
2023,1100254,0.53124139829342
2023,1100262,0.377309393702835
2023,1100288,1.43188993327115
2023,1100296,0.3281723325479625
2023,1100304,0.8407723145517025
2023,1100320,0.4406618568280975
2023,1100338,0.4722843649018125
2023,1100346,0.3204896067212275
2023,1100379,0.293940307506785
2023,1100403,0.315616856860455
2023,1100452,0.62129961260142
2023,1100502,0.15384615384615502
2023,1100601,0.25368638021246
2023,1100700,0.2049892293794725
2023,1100809,0.9744192674932175
2023,1100908,0.1967157030448175
2023,1100924,0.27222458528286
2023,1100940,0.9361984445836925
2023,1101005,0.41374474053296
2023,1101104,1.072187817728075
2023,1101203,0.153260754677095
2023,1101302,0.19876531662145752
2023,1101401,0.34967198910756003
2023,1101435,0.095279976546467
2023,1101450,0.14638392150656998
2023,1101468,0.42313117066290495
2023,1101476,0.27808676307007496
2023,1101484,0.16626360338572999
2023,1101492,0.225246585735965
2023,1101500,0.3439979739996625
2023,1101559,0.43269230769231
2023,1101609,0.2585040587553175
2023,1101708,0.21207472249797
2023,1101757,0.3031615417929825
2023,1101807,0.19260400616332748
2023,1200013,1.47891355511735
2023,1200054,1.2354556151130751
2023,1200104,0.86457987685728
2023,1200138,1.2793227393114
2023,1200179,0.4662052117263825
2023,1200203,1.14945409982175
2023,1200252,0.6836503503872701
2023,1200302,0.769593551706395
2023,1200328,0.356397774687065
2023,1200336,1.146718932953225
2023,1200344,1.5745799402123501
2023,1200351,0.1064530846048575
2023,1200385,0.7395642031071601
2023,1200393,0.2580619348643675
2023,1200401,2.159126670036125
2023,1200427,0.3819497141700825
2023,1200435,0.4751196866386175
2023,1200450,1.2059626375501251
2023,1200500,0.75156886024423
2023,1200609,0.7512005488223199
2023,1200708,0.8632840028188851
2023,1200807,0.7901886003866025
2023,1300029,5.73615515979505
2023,1300060,3.1506619741914
2023,1300086,7.430730478589425
2023,1300102,5.662807129507225
2023,1300144,3.341175953208125
2023,1300201,5.089131684876374
2023,1300300,11.797341787586749
2023,1300409,5.769300014402975
2023,1300508,7.5974361311097
2023,1300607,6.49499699150935
2023,1300631,9.8192947373555
2023,1300680,5.2607285429142
2023,1300706,2.46653126609075
2023,1300805,6.00429975429975
2023,1300839,5.7428423082628495
2023,1300904,4.065765596646051
2023,1301001,3.15818795919075
2023,1301100,2.912802679031425
2023,1301159,0.4990622715280175
2023,1301209,2.655599506417725
2023,1301308,3.735138594186775
2023,1301407,1.8832535090390499
2023,1301506,3.15331598226335
2023,1301605,6.98397221037235
2023,1301654,2.01390100622345
2023,1301704,4.5100096162252
2023,1301803,1.470069292955225
2023,1301852,2.7434731887847503
2023,1301902,3.54530688349385
2023,1301951,4.28185675710425
2023,1302009,21.724656357388
2023,1302108,25.84045584045575
2023,1302207,3.741529525653425
2023,1302306,4.880404100430825
2023,1302405,2.497116493656275
2023,1302504,8.56188449298785
2023,1302553,3.485035755275
2023,1302603,4.999937940594075
2023,1302702,3.2553784513544253
2023,1302801,4.839326702371875
2023,1302900,6.46170589035505
2023,1303007,5.99378166743435
2023,1303106,5.791413422992375
2023,1303205,4.6641333660211
2023,1303304,2.333320727602775
2023,1303403,3.4266869347899
2023,1303502,1.790630097879275
2023,1303536,7.689329308308174
2023,1303569,11.688805370668
2023,1303601,5.8194684935632
2023,1303700,5.180956484274001
2023,1303809,6.91565137887775
2023,1303908,5.263608982050575
2023,1303957,5.06540400599535
2023,1304005,7.936806975993125
2023,1304062,6.106756007123875
2023,1304104,9.346112822943825
2023,1304203,7.858649789029525
2023,1304237,5.225076163462525
2023,1304260,5.822313750993575
2023,1304302,6.828262635097125
2023,1304401,5.9994605361441
2023,1400027,2.5403731288253
2023,1400050,1.5656764377992
2023,1400100,1.2826077495871249
2023,1400159,1.1849460672388
2023,1400175,0.912655138391235
2023,1400209,1.28341064722775
2023,1400233,1.62340726757905
2023,1400282,2.6885336709662253
2023,1400308,1.013147927713475
2023,1400407,1.2444784233775001
2023,1400456,1.143823353889
2023,1400472,2.702552011979475
2023,1400506,0.64472444653792
2023,1400605,0.6984936831875626
2023,1400704,0.2065552932631225
2023,1500107,1.4100374597199
2023,1500131,3.3937101910828
2023,1500206,3.835390355912725
2023,1500305,1.6606113755951
2023,1500347,2.09285174659135
2023,1500404,0.2243422198989375
2023,1500503,4.30692633063095
2023,1500602,1.212708830548925
2023,1500701,4.630952776577725
2023,1500800,2.0249440239818
2023,1500859,2.9945073689956248
2023,1500909,1.606408590237975
2023,1500958,6.648291925465825
2023,1501006,2.084221423786625
2023,1501105,7.15659899271125
2023,1501204,2.01652040279855
2023,1501253,5.796542142636575
2023,1501303,0.9980051494978049
2023,1501402,4.123518009585625
2023,1501451,0.9515715559518475
2023,1501501,1.7374189564680251
2023,1501576,3.2108496580503
2023,1501600,1.5281173594132076
2023,1501709,0.220562241588665
2023,1501725,2.302963112275725
2023,1501758,38.56871007204025
2023,1501782,2.8281120165605
2023,1501808,3.9657652474108
2023,1501907,1.943332099471675
2023,1501956,4.23570396805165
2023,1502004,2.57236707041675
2023,1502103,3.18363230928745
2023,1502152,4.887093061913375
