cod_municipio,emissoes_2019,pop_2021,emissoes_per_capita
3152501,360509.089838128,152549.0,2.363234697298101
1303569,360228.159012089,34106.0,10.562017211402363
3162500,359911.585949795,90497.0,3.977055437747052
4302501,359026.845764561,6205.0,57.86089375738291
5209705,298110.841823129,22124.0,13.474545372587642
2305209,60914.0556244712,20053.0,3.0376530007715155
5108105,358822.629099518,3824.0,93.83436953439278
3507902,357506.634905739,24636.0,14.511553616891499
3149309,355369.189072641,64712.0,5.491550084569184
1707108,354394.40661613,6943.0,51.04341158233185
3508504,354082.613984397,95018.0,3.726479340592277
5213509,353411.778826093,8684.0,40.6968883954506
5106273,353297.360257909,4051.0,87.21238219153517
3300704,352976.951858476,230378.0,1.53216432063164
2110104,352810.922867202,25764.0,13.693949808539125
4319406,352298.150025344,16148.0,21.816828711007183
1600238,352286.992762485,7967.0,44.218274477530436
2916005,351603.32563901,19316.0,18.202698573152308
2913705,351457.60915725,40333.0,8.713897036105669
1301407,351293.986046949,35700.0,9.840167676385127
4104659,351014.477754119,23825.0,14.733031595136161
4113502,350752.301012819,23242.0,15.091313183582265
1713601,350735.699468601,8066.0,43.48322582055554
3554300,295757.397339539,23273.0,12.70817674298711
2931400,54589.4972499437,7359.0,7.4180591452566516
1703842,350007.529471087,10312.0,33.941769731486325
1712504,349796.357793585,5254.0,66.57715222565379
1304062,287386.762010473,67182.0,4.277734542146304
3552700,60697.8787832382,16644.0,3.6468324190842467
1504604,347782.920714175,31530.0,11.030222667750554
3168101,198338.601468537,4832.0,41.04689599928332
4126900,149085.318512142,5495.0,27.131086171454413
1703867,347361.951723571,4441.0,78.21705735725534
4313375,317341.481067114,29905.0,10.611652936536164
2207959,29085.8173638692,4383.0,6.636052330337486
2104651,345638.164967604,10151.0,34.04966653212531
4203253,345480.78005923,2496.0,138.4137740621915
3128006,345174.205927401,34573.0,9.98392404267495
3114303,345170.664567597,30334.0,11.379002590083635
3526803,345048.476584172,68990.0,5.0014274037421655
3137536,262235.039241318,9608.0,27.293405416456913
2608750,82585.6470421138,25849.0,3.1949261883289024
3550902,196606.523213102,15385.0,12.779104531238348
5220405,146896.062156845,20985.0,7.000050615050989
5106653,343465.486580792,6843.0,50.19223828449393
1200435,343107.502507878,6717.0,51.0804678439598
4121000,342964.405072513,12232.0,28.038293416654103
1720978,342604.47603965,2812.0,121.83658465136912
3513603,342497.954692,21459.0,15.96057387073023
5000856,342466.363813666,10932.0,31.326963393127148
5210208,342172.546781009,31499.0,10.862965388774533
3513009,341807.765638707,253608.0,1.3477799029948068
4322608,341065.081296026,71973.0,4.738792065024746
3541307,340862.6763705,44389.0,7.678989758059429
1505494,340732.62150689,7582.0,44.9396757460947
3300407,340109.49629813,184833.0,1.840090764626068
1507201,339709.633793294,32139.0,10.570012563965712
1702307,339530.105324235,6616.0,51.3195443355857
5217401,339272.205707953,31686.0,10.707322025751216
3506102,339233.002778663,77555.0,4.374095838806821
2112001,338381.711629098,8582.0,39.42923696447192
2404507,338127.407863527,15963.0,21.181946242155423
2928406,337589.129099157,28481.0,11.853134689763596
3549102,337401.231467629,91771.0,3.67655611759302
4101606,337249.171508686,28300.0,11.9169318554306
4104402,336169.907659696,14809.0,22.70037866565575
3171006,335576.703043182,20642.0,16.256985904620773
1708254,334760.232871005,2602.0,128.65497035780362
4320800,285373.453231808,31035.0,9.19521357279871
2516102,48581.1718797283,15102.0,3.2168700754687
1100908,333740.562156432,2987.0,111.73102181333512
1503077,333442.870111783,26111.0,12.770206813671747
1501808,333109.964377043,103497.0,3.218547053315971
4104428,332878.329206779,16053.0,20.73620689010023
3515004,332843.978532324,276535.0,1.2036233335104924
2905800,332396.059053612,35382.0,9.394496044701034
1714203,224716.654045481,9250.0,24.29369232924119
3303104,107338.249016812,15311.0,7.010531579701652
1713304,332036.515060463,13493.0,24.608057145220705
3147105,331938.201906555,94808.0,3.501162369278489
3143906,331189.69656701,109392.0,3.0275495152023
5210901,330710.970031077,23421.0,14.120275395204175
5203807,330628.335984787,5797.0,57.03438605913179
2914000,330568.450593097,59435.0,5.561848247549373
1500131,330363.686311222,7486.0,44.130869130539935
1703909,330303.12402862,5442.0,60.69517163333701
4306767,330224.026773541,41902.0,7.880865514141115
2921104,330217.752047813,22716.0,14.53679133860772
1707702,277227.388275821,8874.0,31.240408865880212
2910859,52788.4748957699,16345.0,3.229640556486381
1716703,329999.229431499,8141.0,40.535466089116696
5107792,329565.806691338,5334.0,61.785865521435696
3113404,329359.540204542,92603.0,3.5566832630102914
4112009,329015.188282327,35027.0,9.393187777495276
4110102,328479.167864998,32940.0,9.972045168943472
4312401,328341.170782339,65721.0,4.995985617722479
3141801,328069.502608621,31497.0,10.41589683489288
1701903,327433.351437619,7155.0,45.762872318325506
3144300,327428.639063526,40665.0,8.051853905410697
2913457,327289.577878397,13091.0,25.00111358019991
3541208,294979.7104148,13023.0,22.650672687921368
3153103,31958.1506680203,5341.0,5.983551894405598
3510203,326776.531213687,47118.0,6.935280173472706
3522208,326018.243555915,177662.0,1.835047694813269
2109007,325653.831559853,24092.0,13.517094120863897
1709005,325223.304473409,13095.0,24.835685717709737
4310553,325028.390006077,3460.0,93.93884104221878
2104305,324963.593536747,11963.0,27.16405529856616
1718865,324283.799004543,7595.0,42.69701106050599
3525706,324157.210246705,37366.0,8.675191624650886
3557105,323828.894992282,95338.0,3.396640321721475
2923001,323759.577662228,43783.0,7.394641245739854
5210000,323062.50599573,53259.0,6.06587630251657
2919702,323007.106392578,18909.0,17.082188713976308
4313706,322868.228333588,33131.0,9.745200215314599
5004106,322781.797767011,9824.0,32.85645335576252
3501905,312550.787285513,72677.0,4.300546077651981
2500734,9917.57019483344,2251.0,4.405850819561724
3553401,322358.899312656,26101.0,12.350442485447148
1301308,322250.726488931,29168.0,11.048091281161923
2903904,322207.662218854,69662.0,4.6253001954990385
3526704,322067.444433756,104346.0,3.0865336901630727
2107357,321816.339534117,21080.0,15.266429769170637
3524808,321708.867272086,49201.0,6.538665215586796
2103158,320940.101336915,13670.0,23.47769578177871
4317509,320929.286052325,77568.0,4.137392817299982
3170438,320446.934904578,4284.0,74.80087182646545
3103405,319951.068824161,36712.0,8.715163129880176
3545704,319538.393824023,6022.0,53.06183889472319
2113009,318804.289687691,31522.0,10.113707559409017
2700300,318708.168612473,233047.0,1.3675703553895695
2305506,286700.730096553,103074.0,2.7815038719420317
4110052,31802.9013239549,2253.0,14.115801741657744
4118501,318352.504950954,83843.0,3.7970075611673484
5219704,317801.658643884,8562.0,37.117689633716886
4313508,317737.668989238,46414.0,6.845729068583574
3515509,317372.871739222,69402.0,4.572964348854817
3305802,317117.543840981,184240.0,1.7212198428190457
2109270,317002.996362027,19069.0,16.62399687251702
2917607,316905.007647138,54673.0,5.796371291993085
3507001,316466.226538595,62170.0,5.090336601875422
3107307,315885.324498626,50256.0,6.28552460400004
2803500,315535.028326759,105221.0,2.998783782008905
3508801,196624.811565378,17843.0,11.01971706357552
4103453,118579.878591383,18456.0,6.425004258310739
5005152,315031.980336982,6787.0,46.416970728890824
3524303,314461.304185413,77652.0,4.049622729426325
3555000,314419.601234848,65570.0,4.795174641373311
1600253,314411.75047405,5617.0,55.97503123981663
5007505,314359.637744337,5079.0,61.89400231233254
4200408,313767.411988865,7152.0,43.87128243692184
4104303,313534.011396978,95488.0,3.2834912386580304
1701309,313246.179225183,5731.0,54.658206111530795
4208401,221665.006533702,17007.0,13.033751192667841
1302009,90642.7033515924,9230.0,9.820444566803078
4216503,312182.200272204,27139.0,11.503084132510557
2311405,312107.658796839,81778.0,3.8165235001692266
2925956,311796.495407379,22633.0,13.776189431687316
4307104,311230.293140027,6814.0,45.675123736428965
2916302,310686.617064984,10215.0,30.414744695544197
1507979,310056.587834146,18917.0,16.390367808539725
4219309,309843.947736244,53610.0,5.779592384559672
2904605,308410.822419671,67335.0,4.580245376396688
4212205,307099.397058067,19422.0,15.81193476768958
5211602,306917.368658095,2334.0,131.49844415513925
4307005,306885.182603663,106633.0,2.877956942069181
3300456,306854.143107044,513118.0,0.5980186684291801
1504307,306267.274497621,29516.0,10.37631367724695
3527108,306200.409334726,78503.0,3.900493093699935
1504406,305998.724409586,28450.0,10.755666938825518
1507607,305868.342980178,59632.0,5.129265209621981
3531902,305468.085986879,33288.0,9.176522650410929
5219258,305067.234699743,5523.0,55.235783939841205
3529302,304935.760550902,83626.0,3.6464228894231696
2707701,304667.158708453,75394.0,4.041000062451296
3135209,304373.048460255,67852.0,4.48583753552224
2931202,254972.644992551,21253.0,11.997019008730579
2516508,49058.8648119344,15441.0,3.1771818413272714
3116902,303608.193868995,3120.0,97.3103185477548
1501907,303128.995013698,29427.0,10.30104988662446
5108352,303075.425787603,3126.0,96.9531112564309
4113304,303041.88801417,32139.0,9.429101341490712
1500909,302887.523495589,46471.0,6.517775031645305
2106102,302611.483060333,12214.0,24.7757886900551
4311403,274031.562469613,85033.0,3.222649588625745
1712009,28458.6261439629,3167.0,8.985988678232681
3154606,302270.761150297,338197.0,0.893771266895617
2914703,302187.427008167,64646.0,4.67449535946798
5200829,301698.812133139,3845.0,78.46523072383329
4313656,301691.349646054,11330.0,26.627656632484904
3128600,301173.139800355,6569.0,45.84763887963998
2103505,269619.555622099,41312.0,6.526422241046162
4305587,31540.7522988637,2469.0,12.774707289940745
1300029,301059.064920404,16220.0,18.56097810853292
3530805,300865.490560642,93650.0,3.212658735297832
2105500,300853.342237898,23740.0,12.672845081630074
3108552,300021.386771315,16748.0,17.913863552144434
4219507,299674.08476879,51642.0,5.802913999628016
3522703,299494.087730359,43331.0,6.911774197003508
2110039,299295.997097397,25371.0,11.796775732032517
1708304,298845.780264022,5130.0,58.25453806316219
5220009,298763.88031839,14085.0,21.211493100347177
2902054,298494.914636474,12208.0,24.450762994468707
2610707,235265.941272647,334376.0,0.7035969724879986
2510907,63078.4370887312,12379.0,5.095600378764941
3135050,298298.222730502,39388.0,7.573327478686453
3117504,298010.604890918,17503.0,17.026258635143577
5106455,297565.46642654,2649.0,112.33124440412986
3162955,297390.250340803,24135.0,12.321949465125462
5211701,297334.994472132,6025.0,49.3502065513912
5209952,297271.562453538,15787.0,18.8301490120693
3551702,290417.998274617,127142.0,2.284201902397453
2515930,6829.75555867,5089.0,1.3420624009962665
5217609,297153.499889036,90640.0,3.2783925406998677
2106706,229622.646312654,21031.0,10.918294247190053
4115903,67210.7547270651,2196.0,30.605990312871175
4304200,296238.950938032,31421.0,9.428056106999524
1501105,296200.630028598,31325.0,9.455726417513105
3203908,295124.830366533,50434.0,5.851703818188781
3552809,294913.806803856,293652.0,1.0042969460581095
3170701,294388.323457505,136602.0,2.1550806244235443
5212956,293970.238707681,4336.0,67.79756427760171
3518206,293821.703250054,33100.0,8.876788617826405
4106605,293684.771472118,20947.0,14.020373870822455
4321105,293545.429593202,17332.0,16.936616062381837
3104700,293275.644514345,12678.0,23.13264272869104
2613008,293188.225230792,60042.0,4.88305228391446
2308708,293017.964166962,61738.0,4.746152518172957
3170800,292379.147892787,39803.0,7.3456560533825845
2911709,292318.80821009,84928.0,3.441960345352416
2110708,292171.347161477,34384.0,8.497305350205822
3548054,292065.22401239,8481.0,34.437592738166494
4126306,291553.534315305,19385.0,15.04016168766082
4202800,291458.655799329,33876.0,8.603691575136645
3304755,291430.522567634,42210.0,6.904300463578157
2102358,291166.403945044,15467.0,18.82500833678438
4319158,290903.851496397,7683.0,37.86331530605193
3525300,290543.302192263,151881.0,1.9129667449665397
2909406,290047.303791387,13769.0,21.065241033581742
3112307,289977.450199801,38057.0,7.619556197277794
1722107,289778.842542716,11520.0,25.15441341516632
2926400,279515.242882338,35593.0,7.853095914430871
2410801,9982.35209118,4199.0,2.377316525644201
5005251,289341.727202945,7419.0,39.00009801899784
3525102,240402.933571308,44970.0,5.345851313571448
4208955,48842.1832693388,1546.0,31.59261531005097
5215256,289079.082876607,4544.0,63.61775591474626
4303103,169290.279199783,131240.0,1.2899289789681727
2603108,92770.6858862623,20501.0,4.5251785711068875
1703826,26988.4474572511,2284.0,11.816307993542512
5215652,288630.751754662,3467.0,83.25086580751717
2111763,288493.849262821,14050.0,20.53337005429331
3539301,288481.24356556,76877.0,3.752503916198083
1707652,288413.923611463,5243.0,55.009331224768836
3134004,288029.822006984,15022.0,19.173866462986553
4204806,287977.267312043,39893.0,7.218741817161983
3132701,287921.277950898,23209.0,12.405587399323451
3140001,287725.840328745,61288.0,4.694652139550075
3100203,287033.522307246,23250.0,12.34552784117187
3204302,152369.008466648,11658.0,13.069909801565277
1718402,134584.511786175,3676.0,36.6116735000476
3541505,286797.681211832,39583.0,7.245476118834651
3201902,284569.674935451,33986.0,8.373144086843142
3144003,284370.624620566,26961.0,10.547480606081601
3553807,283802.504408968,23256.0,12.203410062305124
3151800,283738.307357742,168641.0,1.6824989614491255
3502200,283040.425504723,25479.0,11.108772930834137
1503507,282785.81689813,32595.0,8.675742196598557
2606002,282425.194497669,140577.0,2.009042691888922
2107605,281898.468814723,19781.0,14.250971579532026
1303007,281725.970625651,21443.0,13.138365463118546
3107109,164438.447316503,40219.0,4.088576228063925
3201001,77476.1475911148,15092.0,5.133590484436443
4103008,39493.8795658252,4047.0,9.75880394510136
1718758,281364.199504892,6488.0,43.36686182257891
2920502,281300.113680293,20393.0,13.793954478511893
3556206,280197.031937924,131210.0,2.135485343631766
4202909,279720.971866054,137689.0,2.0315418941676824
5106000,279702.403368382,5923.0,47.22309697254466
5205513,279625.667546648,20504.0,13.637615467550138
1303205,279447.456884442,19928.0,14.02285512266369
3202405,279148.240766749,126701.0,2.203204716353849
4109708,278868.26974442,31644.0,8.812674432575529
3137502,278612.918467092,18111.0,15.383629753580253
3506508,277894.070026297,124883.0,2.225235380526549
5108857,277880.160255009,3304.0,84.10416472609232
3300209,277866.776767361,134293.0,2.069108417917248
3203502,277798.881954467,18894.0,14.703021168332116
4218301,277550.991228005,19366.0,14.331869835175306
1706100,277177.37965434,7278.0,38.08427860048639
2109700,277167.162870738,5679.0,48.8056282568653
3300100,277141.68566178,207044.0,1.3385641972806748
3545803,276416.158520385,194390.0,1.4219669659981737
3168002,276378.966723204,34397.0,8.03497301285589
3141405,275943.358080174,20759.0,13.292709575614143
1716653,275932.926741978,5512.0,50.06040035231821
4317202,275498.490320663,73575.0,3.7444579044602517
4314175,275311.131775228,1954.0,140.89617798118118
2111789,274942.928642748,10299.0,26.69608007017652
5216908,274536.738093913,2194.0,125.13069192976891
2904407,274180.514602092,10618.0,25.822237201176492
1506500,273701.007918994,71837.0,3.8100283686539527
5216304,273339.445028237,10140.0,26.956552764125938
4214805,273049.286184716,72006.0,3.7920351940771044
3111804,205829.502407853,12201.0,16.869887911470617
2906105,66892.8801343428,9703.0,6.894041032087273
3138401,272405.118836778,52640.0,5.174869278814171
3157708,272263.783749647,14255.0,19.099528849501716
1507904,271985.212074918,25565.0,10.638967810479874
5204656,271837.289683274,3632.0,74.84506874539483
5203906,271776.475174527,9484.0,28.656313282847634
2313302,271385.242897346,59062.0,4.594921318230774
3168903,271324.97328991,6424.0,42.23614154575187
4317004,271113.27504319,8067.0,33.60769493531548
4203303,199732.023172202,11981.0,16.67073058778082
2701407,71167.7720722461,57537.0,1.2369044627326085
1711100,270601.681344925,2420.0,111.81887658881199
3511508,270133.099159912,49802.0,5.424141583870366
5003751,208305.497023228,12400.0,16.798830405099032
3514809,61726.5634519526,15544.0,3.9710861716387416
3519071,269788.577260277,234259.0,1.1516679284905895
3101607,269511.15417225,80494.0,3.348214204440704
4318705,269269.986827903,238648.0,1.1283144498504198
1101484,268642.153951846,5066.0,53.02845518196723
3155504,268354.448288886,12335.0,21.755528843849696
3162104,268344.888719332,35782.0,7.499437949788497
2918456,268212.753988944,8988.0,29.841205383727637
3541604,268148.341261117,40828.0,6.567755982686319
3556305,267149.061558646,26822.0,9.960072386796137
3522604,267005.816579381,75234.0,3.549004659853005
5004502,266952.497552781,25162.0,10.609351305650625
3169307,266943.001199523,80032.0,3.335453333660573
3302502,266734.81467122,246433.0,1.0823826949768092
4322707,112100.118686967,27099.0,4.136688390234585
3556602,77064.9497655299,10823.0,7.120479512660991
2933208,53733.524574854,43716.0,1.229150072624531
2414803,23489.408679744,12637.0,1.8587804605320883
4201307,266025.275386501,39524.0,6.7307275424172905
3529203,265833.794920419,26628.0,9.983243011882942
3156007,265274.954001518,12739.0,20.823844414908393
4311155,264794.241698487,8566.0,30.912239283036076
3513702,264257.959560449,33910.0,7.792921249202271
5202353,264161.532968807,2536.0,104.16464233785764
4105409,264028.626577667,19167.0,13.775167035929828
3550100,263892.31499627,41123.0,6.417146487276463
1715705,263750.151920827,6131.0,43.01910812605235
4200101,263747.119071846,17960.0,14.685251618699667
3500303,263450.685497424,36648.0,7.188678386199083
4113254,214958.740334091,5784.0,37.16437419330757
3138005,48212.6238962666,6833.0,7.055850123849934
2108702,262953.193188241,21379.0,12.299602094964264
3145604,262557.486482765,41840.0,6.275274533526888
2916856,262493.651429283,14539.0,18.054450198038587
2925501,262472.706872403,28194.0,9.309523546584485
2802908,208974.633159055,96142.0,2.1736039728636287
2506905,53154.7052612669,24419.0,2.176776496222896
2709400,129457.985554129,25693.0,5.038648096918577
3171303,127777.124537708,79388.0,1.6095269377954855
2414902,4868.55111624136,1725.0,2.822348473183397
3169356,262036.236426409,32716.0,8.009421580462435
3521804,261257.131733397,27382.0,9.541199756533379
5104906,260427.063112721,8451.0,30.816123904002012
3161304,260328.245801953,6274.0,41.49318549600781
3203403,260312.459327876,26115.0,9.967928750828106
4304705,260312.1817925,62265.0,4.180714394804465
2109601,260218.061452,42994.0,6.052427349211518
1720903,260009.773142013,16825.0,15.45377552107061
3505906,259691.896512022,62980.0,4.123402612131184
4119400,259592.31912521,25617.0,10.1335956249838
3157005,259427.125195482,41699.0,6.221423180303652
4204558,259094.767824537,12553.0,20.640067539595076
3511102,259050.094498113,122497.0,2.11474643867289
3144805,258833.260451117,96157.0,2.691777618385734
3148608,257534.978506682,17537.0,14.685235702040371
3160405,257385.472132287,28427.0,9.054260813039962
2101004,256312.073096907,29932.0,8.563145566514333
3541901,256139.065939858,13606.0,18.825449503149933
2209203,209194.861468703,6254.0,33.44976998220387
2612554,46660.4816254407,14562.0,3.2042632622881952
5214101,255282.79163428,3764.0,67.8222081918916
3108008,132540.581948676,17607.0,7.527720903542682
4103206,101133.788141569,7068.0,14.3086853624178
2502300,21599.5545666844,4956.0,4.358263633310008
4311106,254932.138870611,10765.0,23.6815735132941
4316972,253368.767989209,2578.0,98.28113575997246
2103703,253165.826495795,32626.0,7.759634233304572
3530102,253097.710503517,29706.0,8.520087204723524
4301909,252235.478955035,13556.0,18.60692526962489
3538907,251799.212764058,25719.0,9.790396701429216
3539509,231461.315492457,40080.0,5.774982921468489
4119657,19998.6918258353,3262.0,6.130806813560791
3151503,251414.283962509,34918.0,7.2001341417752736
5222005,251291.681527325,13977.0,17.978942657746657
3201605,251211.524799357,31273.0,8.032856611113644
3171105,250376.047288758,4045.0,61.897663112177504
3138203,250363.882910018,104783.0,2.3893559347414945
4202008,250259.147694513,145796.0,1.7165021515988985
3548807,249246.273831721,161957.0,1.5389657367802625
1710508,249219.651145177,7452.0,33.44332409355569
2927002,249002.032659935,40976.0,6.07677744679654
4105003,170476.181619604,10167.0,16.767599254411724
4204004,78458.8324556532,10984.0,7.143010966465149
2932101,248873.395087889,19877.0,12.520671886496402
5205802,248872.396343213,11169.0,22.282424240595667
4308409,248729.510976982,6616.0,37.595149784912635
3157203,182702.395818687,31604.0,5.780989615829863
2927507,65934.1692181518,20883.0,3.157313088069329
3166808,248330.73013767,11668.0,21.283058805079705
3527207,248095.099830403,89125.0,2.783675734422474
3304805,248003.422484283,38710.0,6.406701691663213
3113008,247941.602494126,23780.0,10.426476135160891
3106309,247890.993998394,26994.0,9.183188634451879
5006358,247393.347966122,14404.0,17.175322685790196
3140506,247136.118471947,13443.0,18.384000481436214
1702554,247038.033714683,18643.0,13.250980728138336
3162401,246867.195605747,25098.0,9.83613019386991
3504008,246614.242637609,105087.0,2.346762612288951
2912301,246552.713740795,16230.0,15.1911715182252
3204104,246487.366522797,27327.0,9.019920464112307
3549706,246422.337336549,55124.0,4.470327576673482
2616407,246221.388380772,139583.0,1.7639783381985772
3145307,245851.853342103,31335.0,7.845918408875155
3105905,245730.571913916,20897.0,11.75913154586381
2105104,245479.8917362,27269.0,9.002159658814037
4101408,244628.918264645,136234.0,1.7956524675532173
1707405,165113.372913406,11139.0,14.822997837634079
2203701,79217.2794414656,39848.0,1.9879863341062436
4212106,244290.235780495,16157.0,15.119776925202387
3161700,244182.258484111,8459.0,28.866563244368248
1505700,243605.464883645,31549.0,7.721495606315415
2105401,243440.842401016,68723.0,3.542348884667666
2111706,243381.119886943,22350.0,10.88953556541132
4128500,201701.685250574,19386.0,10.404502488939132
3172202,41537.6687776906,2548.0,16.302067809140738
3135100,242931.718997349,72018.0,3.373208350653295
1600212,242880.472154612,6101.0,39.809944624588105
1703701,242771.719580283,5519.0,43.98835288644374
4115408,242744.837409597,14387.0,16.87251250501126
2111003,154206.68501448,20701.0,7.449238443286798
4216305,88492.5318660316,38583.0,2.293562757329176
4107207,242649.112504981,41038.0,5.912790889053585
4127403,202151.603425003,17522.0,11.537016517806357
3554409,40379.1580995567,9437.0,4.278812980773201
2105906,242515.862131568,16314.0,14.86550583128405
3500709,242508.745277284,37401.0,6.484017680738055
5100508,242279.915793498,11473.0,21.11739874431256
4109906,242001.615094863,7786.0,31.081635640234136
3141108,241911.639999483,38151.0,6.3408990589888345
2305605,154580.486343186,26187.0,5.902947506136098
4310405,87093.8383947344,6109.0,14.256644032531412
3200409,127279.79383026,29779.0,4.274146003232479
4200804,114308.712250463,5557.0,20.570219947896884
3139409,241263.128790114,91169.0,2.646328563328697
3524006,241209.696063707,62813.0,3.840123797043717
1101559,240727.092088047,4233.0,56.86914530783062
4211306,240522.255669731,83626.0,2.8761659731391074
5200308,240390.263086879,28010.0,8.58230143116312
3200904,240358.010833725,44979.0,5.343782894989329
4101507,240272.2613401,124810.0,1.925104249179553
1711506,240076.497574135,3878.0,61.90729695052475
2110856,239976.141311007,11941.0,20.096821146554475
1304005,239641.219937998,9230.0,25.963295767930443
3146503,239222.226271758,8296.0,28.835851768533992
3545209,239135.966859352,119736.0,1.997193549637135
2933455,238679.729647109,12180.0,19.596036916839818
4114302,238501.489345905,27315.0,8.731520752183965
2914653,238333.335954627,30747.0,7.751433829467167
2102556,237522.131453317,14453.0,16.43410582255013
2108108,237470.590342047,21066.0,11.272694879998435
2928109,237436.705227685,39775.0,5.969496045950597
4101200,237320.568561177,18949.0,12.524173759099531
3531407,237214.091005682,25373.0,9.349075434740946
4110201,237172.034906274,11121.0,21.32650255429134
2109106,217095.427907046,48036.0,4.519431840849488
2925600,19910.403872995,15160.0,1.313351178957454
4304663,236527.431148746,25409.0,9.308805192992482
2613909,236480.624539559,86915.0,2.7208263767998506
3530300,236289.303352536,60303.0,3.918367301005522
2921005,236235.221050378,47126.0,5.01284261448835
1101476,235865.830075215,2776.0,84.96607711643192
1700251,235637.497215441,2594.0,90.83943608922166
5213772,234575.62187741,4509.0,52.02386823628521
4311304,234574.580857338,27778.0,8.444617353925336
3523206,234508.85295143,50642.0,4.630718631796335
2111409,234474.827439516,18727.0,12.520682834384365
3138104,234298.086004057,6503.0,36.029230509619715
2708808,120765.641883339,34290.0,3.5218909852242346
3550704,113124.42818184,90328.0,1.2523738838659109
5200555,233780.440395914,6605.0,35.394464859335955
3302700,233113.405274781,164504.0,1.4170683100397619
4312617,232870.9125074,3173.0,73.39140009687992
4125704,232636.080844651,27576.0,8.436179316965877
4110508,231731.049849348,15251.0,15.194482319149433
2208908,231518.342266075,7376.0,31.38806158704921
3306008,230789.636922857,82142.0,2.8096422892412773
2901403,230696.87885495,13938.0,16.55164864793729
3164704,230637.974867336,71445.0,3.2281891646348377
2105476,230589.170878867,17040.0,13.532228337961678
2106755,230483.010443714,28754.0,8.015685137501357
5203104,230448.534358787,5280.0,43.64555574977027
5200100,229895.664423909,20461.0,11.235798075553932
4118600,229860.827020131,5908.0,38.906707349378976
1300839,229213.054485749,13283.0,17.256120942990965
2915304,229206.985472678,6825.0,33.58344109489788
4114401,228597.84071523,16642.0,13.736200018941835
1300201,228313.724023036,20398.0,11.192946564517893
4128633,228264.441792207,5552.0,41.11391242655026
1502004,228221.212743232,24064.0,9.483926726364361
2925758,227945.782342207,28004.0,8.139757975368054
4207304,227825.358505855,45286.0,5.0308121385385105
3519709,227365.751516514,79479.0,2.8607022171455854
5213905,227047.079121027,4206.0,53.9817116312475
2104107,226892.177344482,12647.0,17.940395140703885
4115804,226825.920539238,46574.0,4.870226318101043
4117909,226540.159440892,32121.0,7.0527119155970235
4105904,170596.76418859,24145.0,7.065511045292607
4305603,55849.5062062514,3130.0,17.843292717652204
5003454,226414.298359329,12984.0,17.43794657727426
3202801,226046.944584835,34656.0,6.522591891298332
2930154,226016.211893774,31416.0,7.194302644950789
3517901,144852.881836514,11287.0,12.833603423098609
4109203,81009.2450284348,5530.0,14.649049733894177
2103604,225806.61987939,65544.0,3.4451150353867632
3152170,225074.545907173,12179.0,18.480544043613843
4127304,224637.020020471,16924.0,13.273281731297034
4306379,224599.670376168,3002.0,74.81667900605197
3147402,224515.919801208,24700.0,9.089713352275627
4111407,224382.933997691,13965.0,16.067521231485212
4127882,224010.779638927,9022.0,24.829392555855353
3133808,223843.888097494,93847.0,2.3852002525120035
1700350,223366.905549116,5346.0,41.78206239227759
5216809,223310.408678334,10261.0,21.763025892050873
3528858,223178.257329712,3064.0,72.83885683084596
4302105,223162.670480002,121803.0,1.8321607060581595
2901007,223126.702869727,37441.0,5.95942156645728
3509205,223088.652654399,77934.0,2.8625330748376703
1703206,222795.58232701,4448.0,50.088934875676706
2207702,222759.588970373,153482.0,1.4513727275535437
5004007,222615.234001696,9950.0,22.373390351929245
1706001,222377.616026213,5639.0,39.43564745987108
1722081,222317.345219043,11734.0,18.946424511593914
3533908,221958.072213973,55130.0,4.026085111807963
4203402,221728.362764619,6952.0,31.894183366602274
3540606,221708.015491588,53402.0,4.1516800024641025
1703800,221470.090742485,11497.0,19.263293967338
2112902,221449.986217313,32861.0,6.738991090268495
3528700,220757.562198733,5948.0,37.114586785261096
3148707,220416.610783122,24329.0,9.059830275930866
5219209,220352.916921585,2819.0,78.16705105412736
3546603,220265.204112575,32563.0,6.7642786018663825
3204609,219472.115776364,23724.0,9.251058665333165
4302709,219332.018166691,20952.0,10.468309381762648
3200102,218152.901047998,30455.0,7.163122674371959
1507003,217660.593250061,31918.0,6.819368170000032
5001243,217593.235987028,12332.0,17.644602334335712
2922250,217512.553989763,11417.0,19.051638257840324
3513405,217387.023931917,82571.0,2.6327284873856076
4318408,217356.160021419,24412.0,8.903660495716
3118809,217105.575341036,26611.0,8.158489923003119
2917508,216963.00683278,80635.0,2.6906803104455883
2915205,216913.293589989,14452.0,15.009223193328882
4313953,216870.790503666,9083.0,23.876559562222393
5200175,216784.246256366,5793.0,37.421758373272226
5215207,216756.578570281,2843.0,76.24220139651108
2906006,216687.366092727,71487.0,3.0311436497926474
4205506,216468.909391095,36584.0,5.917037759432948
3145000,216411.921055055,15800.0,13.696957028800949
4128005,216082.516931573,20909.0,10.334426176841216
2912806,215927.277229375,8690.0,24.847787943541427
2928802,215914.205612226,53269.0,4.053280624983124
4112801,215693.361072485,12009.0,17.960976024022397
2104073,215580.397415421,8484.0,25.41023071846075
3532306,215453.875652321,6642.0,32.43810232645604
3547700,215175.527585675,20866.0,10.312255707163567
3103009,214499.946677442,9275.0,23.126678887055743
2307601,214407.817943368,59890.0,3.5800270152507596
5219407,214189.6845751,8935.0,23.971984843324005
