ano,cod_municipio,densidade
2023,1100015,74.678006750755
2023,1100023,101.67097023788
2023,1100031,76.5443062956385
2023,1100049,115.27437048695
2023,1100056,118.26516658379
2023,1100064,117.2697692762775
2023,1100072,46.408820192853
2023,1100080,34.059984419631
2023,1100098,60.282044290951
2023,1100106,80.64777327935225
2023,1100114,108.7528415162525
2023,1100122,106.874589776075
2023,1100130,60.299827437446254
2023,1100148,65.98468591494375
2023,1100155,117.850895753985
2023,1100189,105.8028734702675
2023,1100205,118.858524971215
2023,1100254,104.611890999175
2023,1100262,64.92323705438424
2023,1100288,101.1090083949175
2023,1100296,78.7781891618985
2023,1100304,113.0978692461525
2023,1100320,81.50948287035024
2023,1100338,47.2206686552325
2023,1100346,75.55949880495375
2023,1100379,42.2539192041
2023,1100403,59.98405067840775
2023,1100452,84.36335063226375
2023,1100502,36.9692307692305
2023,1100601,45.48517520215625
2023,1100700,28.55951636439425
2023,1100809,87.211415134673
2023,1100908,73.12692439274724
2023,1100924,63.11994895789
2023,1100940,38.91305149091425
2023,1101005,81.49368863955125
2023,1101104,88.524817450781
2023,1101203,55.63101152098075
2023,1101302,82.00355439154426
2023,1101401,63.6170936997155
2023,1101435,72.51172676634425
2023,1101450,44.04177876246225
2023,1101468,90.40902679830775
2023,1101476,111.21616611049251
2023,1101484,75.41817815397025
2023,1101492,56.923368740516
2023,1101500,76.8993753165625
2023,1101559,90.16826923076925
2023,1101609,43.0203904136065
2023,1101708,78.314231567548
2023,1101757,61.98354265915975
2023,1101807,61.171032357472995
2023,1200013,80.62782265759151
2023,1200054,88.9789514969275
2023,1200104,89.31073258857825
2023,1200138,98.64500567536899
2023,1200179,55.213762214983745
2023,1200203,100.11530748663225
2023,1200252,82.16713209336625
2023,1200302,75.96538615446175
2023,1200328,47.67906815020875
2023,1200336,75.8425393269865
2023,1200344,88.19451602927525
2023,1200351,43.524104019871004
2023,1200385,71.810939593984
2023,1200393,30.3312795070815
2023,1200401,116.91147020398
2023,1200427,45.54054737694125
2023,1200435,36.72929058465125
2023,1200450,89.89166595581325
2023,1200500,77.901861431479
2023,1200609,68.096844271667
2023,1200708,75.89222792711175
2023,1200807,68.15735854971
2023,1300029,42.5256160039035
2023,1300060,48.435143288084504
2023,1300086,46.6292331374195
2023,1300102,48.80111227606325
2023,1300144,49.7977043845375
2023,1300201,31.12780333525025
2023,1300300,62.870991342519
2023,1300409,38.180541552643
2023,1300508,58.69027005680625
2023,1300607,52.81962427294825
2023,1300631,57.89152806906325
