ano,cod_municipio,densidade
2023,1100015,1.37679872090955
2023,1100023,5.840410983553475
2023,1100031,2.13637260706535
2023,1100049,5.6138330864655
2023,1100056,3.58652411735455
2023,1100064,3.44606586472095
2023,1100072,1.591747022121375
2023,1100080,0.6543754868865226
2023,1100098,1.631373261837675
2023,1100106,2.4691029192414002
2023,1100114,5.8520662923313
2023,1100122,10.514897806542
2023,1100130,0.8370482216470125
2023,1100148,0.976638704642995
2023,1100155,3.103399633234575
2023,1100189,3.259609682462675
2023,1100205,17.414227473440498
2023,1100254,2.797963115882175
2023,1100262,1.821493624772325
2023,1100288,4.3719057185908
2023,1100296,1.821777179400875
2023,1100304,10.2732091430105
2023,1100320,1.118935499200775
2023,1100338,1.2801391996023
2023,1100346,1.3145505902803
2023,1100379,0.8290624057883624
2023,1100403,0.746922454847695
2023,1100452,0.9063664936773626
2023,1100502,1.27076923076925
2023,1100601,0.9513239257967275
2023,1100700,0.5072614828712375
2023,1100809,1.2558785805900001
2023,1100908,1.120424221690075
2023,1100924,1.3356018715440001
2023,1100940,0.3381740444509975
2023,1101005,1.16760168302945
2023,1101104,1.71226545891485
2023,1101203,0.8799281259909075
2023,1101302,1.255729117949675
2023,1101401,0.8911994058670625
2023,1101435,0.72192905306362
2023,1101450,0.54992878620035
2023,1101468,2.7033380347907503
2023,1101476,1.8353726362625
2023,1101484,1.224304715840375
2023,1101492,0.84763846737481
2023,1101500,1.0552085092014498
2023,1101559,1.42427884615385
2023,1101609,0.84798994974874
2023,1101708,1.141593718978425
2023,1101757,0.430922477262885
2023,1101807,1.147919876733425
2023,1200013,1.179950384835575
2023,1200054,3.029807818015425
2023,1200104,1.86188843417025
2023,1200138,0.9411653424139225
2023,1200179,0.8082247557003225
2023,1200203,2.700256238859175
2023,1200252,1.101217134727865
2023,1200302,1.5177499571257
2023,1200328,0.1796476587853475
2023,1200336,0.98381102682889
2023,1200344,2.0667972373982
2023,1200351,0.28134029502712
2023,1200385,1.36372660942075
2023,1200393,0.3660878610866625
2023,1200401,15.49950888301875
2023,1200427,0.808165123691
2023,1200435,0.286522559117945
2023,1200450,1.758295658108
2023,1200500,1.6202722184532
2023,1200609,1.142236450949
2023,1200708,1.859961743682675
2023,1200807,0.5015411942949675
2023,1300029,0.158575262259085
2023,1300060,0.0942684766214165
2023,1300086,0.146935348446685
2023,1300102,0.12763823676893
2023,1300144,0.169312634680505
2023,1300201,0.12339467126701001
2023,1300300,0.14205584684794248
2023,1300409,2.131643381823425
2023,1300508,0.129104772319935
2023,1300607,0.147081764089765
2023,1300631,0.131688045651855
2023,1300680,0.12974051896208
2023,1300706,0.17878597173750999
2023,1300805,0.1204876204876225
2023,1300839,0.118676754190775
2023,1300904,0.148613979100185
2023,1301001,1.1534175981058001
2023,1301100,0.09788768675940501
2023,1301159,0.09297816205219525
2023,1301209,2.927761696631425
2023,1301308,0.1288269172476525
2023,1301407,1.106696935300795
2023,1301506,0.22411798727588
2023,1301605,0.1386434273874075
2023,1301654,0.0581632059559125
2023,1301704,0.813445231226505
2023,1301803,0.0545361221609135
2023,1301852,0.180015286214245
2023,1301902,0.3921342483132475
2023,1301951,0.282885431400285
2023,1302009,0.9772336769759424
2023,1302108,1.2393162393162251
2023,1302207,0.1435947079703125
2023,1302306,0.170851285098795
2023,1302405,0.1399811261402975
2023,1302504,0.31045144710028
2023,1302553,0.11182719755157
2023,1302603,10.0111352305487
2023,1302702,0.156345266091805
2023,1302801,0.10930156301235
2023,1302900,0.2414637464290575
2023,1303007,0.161216029479505
2023,1303106,0.164877796456745
2023,1303205,0.30399607746997004
2023,1303304,0.1058881367469665
2023,1303403,0.4495916316698
2023,1303502,0.1057809951060365
2023,1303536,1.2455702848143
2023,1303569,0.1793091576773
2023,1303601,0.0884589324700745
2023,1303700,0.19268514529178
2023,1303809,0.225383257851205
2023,1303908,0.13468178367657
2023,1303957,0.3014715901348975
2023,1304005,0.25837011519001
2023,1304062,0.9452278765583475
2023,1304104,0.2814648020858
2023,1304203,0.69029535864979
2023,1304237,0.11687152011766
2023,1304260,0.0776790230507985
2023,1304302,0.2327106890735325
2023,1304401,0.11619221512158501
2023,1400027,0.25256249539119746
2023,1400050,0.34756377467375
2023,1400100,14.359950159302251
2023,1400159,0.73419415794032
2023,1400175,0.366100638728775
2023,1400209,2.8131212723658
2023,1400233,0.4270882491741375
2023,1400282,0.92783097254095
2023,1400308,1.0226165999350776
2023,1400407,0.23148148148148248
2023,1400456,0.25363039586234
2023,1400472,2.176060152292325
2023,1400506,4.0567593028732745
2023,1400605,0.3948007774538375
2023,1400704,0.2020156164881075
2023,1500107,4.777360866123575
2023,1500131,0.38813694267515747
2023,1500206,0.088798794489093
2023,1500305,1.83287396642445
2023,1500347,0.17447926035184
2023,1500404,0.123279316954175
2023,1500503,8.4023616496299
2023,1500602,10.33008012274125
2023,1500701,0.1146522215945
2023,1500800,7.4573009381766
2023,1500859,0.0921124454148465
2023,1500909,0.120374118499265
2023,1500958,0.1420807453416125
2023,1501006,0.2435905243286
2023,1501105,0.03128225983045
2023,1501204,0.10969790107979
2023,1501253,0.40135844396419
2023,1501303,8.0563351967402
2023,1501402,14.66710811062
2023,1501451,0.21037672759697001
2023,1501501,1.30827415869095
2023,1501576,0.27964529964066254
2023,1501600,0.149084620430555
2023,1501709,0.48492952767402997
2023,1501725,0.44849828663576
2023,1501758,0.387386162838115
2023,1501782,0.19315713515168248
2023,1501808,0.1829209819716125
2023,1501907,0.16320624558333502
2023,1501956,0.15860877446399
2023,1502004,0.163210839663315
2023,1502103,0.171857911855355
2023,1502152,0.5626166790271849
2023,1502202,1.344732771953925
2023,1502301,0.289210743422865
2023,1502400,3.997359809789625
2023,1502509,0.080661840744571
2023,1502608,0.26694045174538
2023,1502707,0.47074716824275253
2023,1502756,0.13436149082837
2023,1502764,0.14062945029906
2023,1502772,0.620637243863995
2023,1502806,0.095693779904306
2023,1502855,0.10489983757444275
2023,1502905,0.209281386124155
2023,1502939,0.45461229291246
2023,1502954,0.12034400774898
2023,1503002,0.183479637357895
2023,1503044,0.1783820268055125
2023,1503077,0.1758745937679225
2023,1503093,0.5326551178079575
2023,1503101,0.061534855100067
2023,1503200,0.261252994851405
2023,1503309,0.1664904445531575
2023,1503408,0.23107669248064
2023,1503457,0.19167783236564
2023,1503507,0.1079996323416775
2023,1503606,0.6347189805103375
2023,1503705,0.13473306012463
2023,1503754,0.41714614499424246
2023,1503804,0.5659566733314625
2023,1503903,0.122579676789915
2023,1504000,0.0767984336495295
2023,1504059,0.571752936917965
2023,1504109,0.389625494301
2023,1504208,7.2443892875020754
2023,1504307,0.1826854765046175
2023,1504406,0.24857332913209
2023,1504422,0.9029025417488875
2023,1504455,0.1313877639348325
2023,1504505,0.049784858290957
2023,1504604,0.15900617225929498
2023,1504703,2.33647078372955
2023,1504752,0.15968554231667
2023,1504802,0.2324623856988475
2023,1504901,0.1019202007043975
2023,1504950,0.074352897439472
2023,1504976,0.14095260468667
2023,1505007,0.24127572542503
2023,1505031,0.531646552058675
2023,1505064,0.4016537559881775
2023,1505106,0.7222762182455775
2023,1505205,0.084383099270689
2023,1505304,0.4531439783238325
2023,1505403,0.15072736323912
2023,1505437,0.49141320091040497
2023,1505486,0.113520667888415
2023,1505494,0.17161716171617
2023,1505502,2.7762910271241
2023,1505536,1.7945536069328
2023,1505551,0.36523693575576
2023,1505601,0.426768926274125
2023,1505635,0.25624229346486
2023,1505650,0.035576179427687496
2023,1505700,0.1265348205080125
2023,1505809,0.05561560997007725
2023,1505908,2.50317976257775
2023,1506005,0.1533845173835775
2023,1506104,0.6566259527964
2023,1506112,0.1232419892707
2023,1506138,1.561233000486525
2023,1506161,0.4256370826010525
2023,1506187,0.4794147477555325
2023,1506195,0.1014807615345045
2023,1506203,0.3182392381692725
2023,1506302,0.21420957691046
2023,1506351,0.322085186373845
2023,1506401,0.11432926829268
2023,1506500,0.7562863731195775
2023,1506559,0.220525228086095
2023,1506583,0.2281514116166175
2023,1506609,0.6885024077685375
2023,1506708,0.263175208895325
2023,1506807,2.439928131050575
2023,1506906,0.29429075927016
2023,1507003,0.2805601929141175
2023,1507102,0.210084033613445
2023,1507151,0.2881094623241475
2023,1507201,0.086727582468639
2023,1507300,0.132245896325115
2023,1507409,0.29571911378145
2023,1507458,0.3846780102580825
2023,1507466,0.22243406418812
2023,1507474,0.16638225255973
2023,1507508,0.14711095356257
2023,1507607,0.407347182584455
2023,1507706,0.07600175811295874
2023,1507755,0.2669185282523
2023,1507805,0.26536930561698246
2023,1507904,0.39996893445169246
2023,1507953,2.91607651899525
2023,1507961,0.2318102080026725
2023,1507979,0.13245554214971
2023,1508001,0.234505603368215
2023,1508035,0.129956575485755
2023,1508050,0.09563688999172851
2023,1508084,0.523843486387445
2023,1508100,0.8839672398267675
2023,1508126,0.2580836785152375
2023,1508159,0.23350589271945998
2023,1508209,0.274931381518755
2023,1508308,0.16104874945646
2023,1508357,4.399844368069525
2023,1508407,0.7877179848511551
2023,1600055,0.528958221265915
2023,1600105,0.4641122504047475
2023,1600154,0.3177304964539
2023,1600204,0.4415731314713325
2023,1600212,0.26942255106964497
2023,1600238,6.95926880137405
2023,1600253,0.29232111692844753
2023,1600279,11.33608657412725
2023,1600303,17.93543496114725
2023,1600402,7.450596403774275
2023,1600501,1.2870610499754749
2023,1600535,7.6961660923801745
2023,1600550,0.395716945996275
2023,1600600,12.855345811166
2023,1600709,4.698907613767375
2023,1600808,8.660692734733274
2023,1700251,0.6707550785741649
2023,1700301,0.7589729039580075
2023,1700350,3.2575900433716747
2023,1700400,1.086169442433025
2023,1700707,4.650399713638
2023,1701002,2.106518282988875
2023,1701051,1.748201438848925
2023,1701101,1.101815955927375
2023,1701309,0.8194566170026275
2023,1701903,1.2633254880244
2023,1702000,2.29567593252555
2023,1702109,6.203388010416375
2023,1702158,0.73428961748634
2023,1702208,1.3500396467339
2023,1702307,1.657814871016675
2023,1702406,3.989716244524875
2023,1702554,1.686539480657125
2023,1702703,1.4505119453925
2023,1702901,0.809819700519505
2023,1703008,0.85536182977128
2023,1703057,1.989809969705325
2023,1703073,0.42799058420715
2023,1703107,2.465161404127725
2023,1703206,1.26154539310655
2023,1703305,0.595703125
2023,1703602,2.0486267447096003
2023,1703701,1.213898916967525
2023,1703800,0.734283751288215
2023,1703826,1.406454426515475
2023,1703842,0.6044740599714424
2023,1703867,2.622805067792825
2023,1703883,0.9421393224210151
2023,1703891,0.8163265306122425
2023,1703909,0.938520130576715
2023,1704105,1.2053270397842248
2023,1704600,2.1908127208481
2023,1705102,1.0135135135134976
2023,1705508,3.9053238124121252
2023,1705557,2.7566735112936502
2023,1705607,2.653562653562675
2023,1706001,1.673989455184525
2023,1706100,2.390616400660425
2023,1706258,2.229845626072025
2023,1706506,1.1360000000000001
2023,1707009,2.788054968287525
2023,1707108,1.4457486401374249
2023,1707207,0.968911194758135
2023,1707306,1.6325224071703
2023,1707405,0.4765070921985825
2023,1707553,2.765428870292875
2023,1707652,3.255457679050175
2023,1707702,1.762820512820525
2023,1708205,2.870683080945625
2023,1708254,2.9827915869981
2023,1708304,0.99299065420563
2023,1709005,0.8618725795428674
2023,1709302,4.131159337954025
2023,1709500,10.39489754376425
2023,1709807,1.185344827586175
2023,1710508,1.8806050060232748
2023,1710706,1.5255990346492
2023,1710904,0.96355532249606
2023,1711100,2.43573797678275
2023,1711506,1.41449052739375
2023,1711803,1.7479300827967
2023,1711902,1.0418900564729499
2023,1711951,0.76062639821029
2023,1712009,3.3291653641763
2023,1712157,2.1421370967742
2023,1712405,0.93909310437349
2023,1712454,0.9609375
2023,1712504,1.52381845461365
2023,1712702,1.163000360620275
2023,1712801,1.282420749279575
2023,1713205,4.25459496255955
2023,1713304,3.1067817873220003
2023,1713601,0.977756049865555
2023,1713700,1.40631761142365
2023,1713809,1.0468521229868
2023,1713957,0.67623516422854
2023,1714203,3.3140665514261
2023,1714302,1.29904559915165
2023,1714880,1.448310304644575
2023,1715002,2.2136614535419
2023,1715101,1.235955056179775
2023,1715150,2.422813036020575
2023,1715259,0.79479768786127
2023,1715507,1.5124555160142
2023,1715705,0.5453962143086275
2023,1715754,3.4085001299714
2023,1716109,5.6482169037147
2023,1716208,1.7480337617494501
2023,1716307,0.8085977482088025
2023,1716505,2.826912059581775
2023,1716604,1.96315438479495
2023,1716653,2.177244861161175
2023,1716703,3.1783857390443497
2023,1717008,2.078613502492075
2023,1717206,1.19321922317315
2023,1717503,1.4719029374201749
2023,1717800,1.242913214129975
2023,1717909,1.141357421875
2023,1718006,1.0625
2023,1718204,5.94250065276585
2023,1718303,0.3824594184281175
2023,1718402,2.1401308615049253
2023,1718451,3.277494537509125
2023,1718501,0.9056732740943275
2023,1718550,0.7357611687486775
2023,1718659,1.1759384893713
2023,1718709,1.3546370267453751
2023,1718758,1.1003385657125
2023,1718808,0.64602132895816
2023,1718840,1.6463957282705501
2023,1718865,0.7358687158114074
2023,1718881,1.9154650834040499
2023,1718899,1.90070627336935
2023,1718907,1.18215460526315
2023,1719004,1.0331284153005524
2023,1720002,1.1067193675889
2023,1720101,0.920835623969215
2023,1720150,2.14285714285715
2023,1720200,0.42989152269988
2023,1720259,2.978106889890525
2023,1720309,0.6278072682727625
2023,1720499,3.079521829521825
2023,1720655,3.3107116654438498
2023,1720804,0.77802565532627
2023,1720853,1.43248629795715
2023,1720903,2.700990215725575
2023,1720937,1.2368300503894
2023,1720978,2.922995407983025
2023,1721000,17.37631203546225
2023,1721109,0.8975026014568175
2023,1721208,3.30740578439965
2023,1721257,1.8058401639344002
2023,1721307,1.7235188509874
2023,1722081,1.079945684460625
2023,1722107,1.96304347826085
2023,2100055,1.3005018324354
2023,2100105,0.203589202231945
2023,2100154,0.1119315057733125
2023,2100204,0.30959052698183
2023,2100303,0.075985025390118
2023,2100402,0.2272727272727275
2023,2100436,0.1140169600228025
2023,2100477,0.14077016923703
2023,2100550,0.1525471831985225
2023,2100600,0.1743341980626925
2023,2100709,0.0993743099006235
2023,2100808,0.15883891864956
2023,2100832,0.0966897963826655
2023,2100873,0.1403508771929825
2023,2100907,0.134833846480515
2023,2100956,0.1576542269611575
2023,2101004,0.218231491970415
2023,2101103,0.16756580022887
2023,2101202,1.3747216777361
2023,2101251,0.272268714891665
2023,2101301,0.21894691872263
2023,2101350,0.22823033707865
2023,2101400,2.979597941228025
2023,2101509,0.026279827604331
2023,2101608,0.5183081163170025
2023,2101707,0.3431625737584325
2023,2101731,0.0988663327181635
2023,2101772,0.12117740371904501
2023,2101806,0.088605351763247
2023,2101905,0.240418445372235
2023,2101939,0.31956735496558497
2023,2101970,0.2707793736755375
2023,2102002,0.24398952630326
2023,2102036,0.2543097307308725
2023,2102077,0.11159367836892001
2023,2102101,0.33943089430894247
2023,2102150,0.15835312747427
2023,2102200,0.194528980495225
2023,2102309,0.3834451715083575
2023,2102325,0.3539642638766225
2023,2102358,0.1144939689092425
2023,2102374,0.1364972700546
2023,2102408,0.117725455353175
2023,2102507,0.09989242354387651
2023,2102556,0.37164487267722
2023,2102606,0.15704750687083
2023,2102705,0.193380104335315
2023,2102754,0.150864039498945
2023,2102804,0.6676742163885575
2023,2102903,0.16185930691015
2023,2103000,1.168910501387225
2023,2103109,0.2427411072729
2023,2103125,0.1305927776516
2023,2103158,0.082876909772269
2023,2103174,0.07480957562568
2023,2103208,0.85093860355616
2023,2103257,0.1868057892965325
2023,2103307,0.42717722586084
2023,2103406,0.27608224239017
2023,2103505,0.433125015080955
2023,2103554,0.214384926626005
2023,2103604,0.364428163190855
2023,2103703,0.18274517030621001
2023,2103752,0.20892981505842
2023,2103802,0.25434959175822003
2023,2103901,0.18339009693477
2023,2104008,0.19739555712686502
2023,2104057,0.4130217880594925
2023,2104073,0.12932047966142
2023,2104081,0.085235344256085
2023,2104099,0.115830115830115
2023,2104107,0.300110567051015
2023,2104206,0.120705142600495
2023,2104305,0.413086582947785
2023,2104404,0.208878738929425
2023,2104503,1.6558411856188775
2023,2104552,0.148078975453575
2023,2104602,0.2380466571448
2023,2104628,0.2062706270627075
2023,2104651,0.28653295128939504
2023,2104677,0.26566543800486
2023,2104701,0.343395623702285
2023,2104800,0.392547954506875
2023,2104909,0.38442253050309
2023,2105005,0.1063720275881
2023,2105104,0.1668307624986325
2023,2105153,0.18659295093296502
2023,2105203,0.27940277656509
2023,2105302,8.121682437110525
2023,2105351,0.13615546478525
2023,2105401,0.653590050987245
2023,2105427,0.3606413101706575
2023,2105450,0.119457186544345
2023,2105476,0.131402207557085
2023,2105500,0.193225493094565
2023,2105609,0.1324870594035
2023,2105658,0.32302722658053
2023,2105708,0.6259934457112575
2023,2105807,0.2133027522935775
2023,2105906,0.2184006353473025
2023,2105922,0.172872340425535
2023,2105948,0.14704218979753
2023,2105963,0.14088780995317998
2023,2105989,0.15026786880962
2023,2106003,0.244913338357195
2023,2106102,0.315785184581535
2023,2106201,0.19954389965792502
2023,2106300,0.12606288313229
2023,2106326,0.2216047398153675
2023,2106359,0.14180739976795
2023,2106375,0.11788229676494999
2023,2106409,0.119729003621075
2023,2106508,0.1451824848459175
2023,2106607,0.11290653684859
2023,2106631,0.15448140448140749
2023,2106672,0.102916960715127
2023,2106706,0.130672368733665
2023,2106755,0.310772294907455
2023,2106805,0.3801713261172725
2023,2106904,0.10918319169026999
2023,2107001,0.253751103265665
2023,2107100,0.22706515120763252
2023,2107209,0.19054363955214
2023,2107258,0.13713658804169002
2023,2107308,0.17086715079026
2023,2107357,0.20609572263049
2023,2107407,0.324989804241435
2023,2107456,0.133618385889895
2023,2107506,0.975132718636495
2023,2107605,0.12600806451613
2023,2107704,0.19586481850633
2023,2107803,0.2670331548365025
2023,2107902,0.25320729237002
2023,2108009,0.22216015843193
2023,2108058,0.144216017183185
2023,2108108,0.1517162905367
2023,2108207,1.2016959109136
2023,2108256,0.17018779342723
2023,2108306,0.160309846872035
2023,2108405,0.09393918307703
2023,2108454,0.152996175095625
2023,2108504,0.20113903453263499
2023,2108603,0.83412547528517
2023,2108702,0.26675754442042
2023,2108801,0.23918358669076
2023,2108900,0.254026903758445
2023,2109007,0.6020004939491226
2023,2109056,0.244272237196765
2023,2109106,0.7831924415713575
2023,2109205,0.21253574464796
2023,2109239,0.207046603032005
2023,2109270,0.2315658011136
2023,2109304,0.2913135593220325
2023,2109403,0.125442264393695
2023,2109452,0.497847147470395
2023,2109502,0.412805599369085
2023,2109551,0.2353989057131925
2023,2109601,0.539971787341305
2023,2109700,0.087935279634189
2023,2109759,0.15232292460015
2023,2109809,0.23932382264353502
2023,2109908,5.997642532276175
2023,2110005,0.3146159633404025
2023,2110039,0.687605445913605
2023,2110104,0.30037861227013
2023,2110203,0.46085923783951
2023,2110237,0.14594279042615
2023,2110278,0.07090449472840499
2023,2110302,0.21700192890603498
2023,2110401,0.1078906707869375
2023,2110500,0.207658353084435
2023,2110609,0.24804856895056498
2023,2110658,0.21482277121375
2023,2110708,0.11122095897182499
2023,2110807,0.24229074889868
2023,2110856,0.18208905810296
2023,2110906,0.065434320300998
2023,2111003,0.106095679012345
2023,2111029,0.1220826991374925
2023,2111052,0.158383153386275
2023,2111078,0.13336178384722
2023,2111102,0.748187085139855
2023,2111201,2.1731958191244747
2023,2111250,0.14399790548501
2023,2111300,14.42802966489
2023,2111409,0.24193548387097
2023,2111508,0.350299401197605
2023,2111532,0.18389545347836
2023,2111573,0.21276595744680998
2023,2111607,0.27763226820325
2023,2111631,0.19888623707239
2023,2111672,0.10939323220536501
2023,2111706,0.14252627828255998
2023,2111722,0.10858904301527
2023,2111748,0.13291980505095
2023,2111763,0.29325513196481
2023,2111789,0.101517934835156
2023,2111805,0.2673137029116625
2023,2111904,0.29395165083247
2023,2111953,0.272312016865775
2023,2112001,0.234320759083545
2023,2112100,0.169282856263465
2023,2112209,1.2691384976388749
2023,2112233,0.1057462988795375
2023,2112274,0.17893660531697
2023,2112308,0.198262392879125
2023,2112407,0.15916897042808
2023,2112456,0.042126225490196
2023,2112506,0.3846346388105525
2023,2112605,0.1220739250096175
2023,2112704,0.21880891840935252
2023,2112803,0.3661167032468025
2023,2112852,0.0778985507246375
2023,2112902,0.21392159242626502
2023,2113009,0.36246827411167504
2023,2114007,0.599731749377275
2023,2200053,0.18260991712319
2023,2200103,0.48799531524497003
2023,2200202,0.7517831669044225
2023,2200251,0.18233915082053
2023,2200277,0.6553546027230225
2023,2200301,0.3722775033052675
2023,2200400,0.599788599100315
2023,2200459,0.30170049369172003
2023,2200509,0.6261002896246275
2023,2200608,6.56070216846145
2023,2200707,0.36521913147889
2023,2200806,0.40944881889763496
2023,2200905,0.44681216703901
2023,2200954,0.27440219521756
2023,2201002,0.42966263526416
2023,2201051,0.1935524812793525
2023,2201101,0.29486840947099746
2023,2201150,0.2786996851331775
2023,2201176,0.27826966860612
2023,2201200,0.3995940631739175
2023,2201309,0.27562574493444747
2023,2201408,0.505553973227005
2023,2201507,0.21891581017402
2023,2201556,0.3461918892186
2023,2201572,0.2217909620183
2023,2201606,0.24095810668957
2023,2201705,0.6213715529753274
2023,2201739,0.233344061795945
2023,2201770,0.087616822429907
2023,2201804,0.316034597471725
2023,2201903,2.28267667292055
2023,2201919,0.17636684303351
2023,2201929,0.20614035087719002
2023,2201945,0.194009002017695
2023,2201960,0.20624103299857
2023,2201988,0.30073221757322
2023,2202000,2.376210165389275
2023,2202026,0.14489253803429
2023,2202059,0.16399587667510002
2023,2202075,0.3904071388734
2023,2202083,0.3374870197300075
2023,2202091,0.06913238852402374
2023,2202109,0.33759772565743
2023,2202117,0.13744354997055
2023,2202133,0.25054284282612
2023,2202174,0.10896213565786
2023,2202208,1.2087326943557
2023,2202251,0.17775520568817
2023,2202307,0.5427647003657474
2023,2202406,0.24191439281667
2023,2202455,0.21807608432275
2023,2202505,0.31565083113816
2023,2202539,0.25380710659898
2023,2202554,0.1127009016072155
2023,2202604,0.149624670318525
2023,2202653,0.20540441847726748
2023,2202703,0.1711408193254725
2023,2202711,0.57049714751426
2023,2202729,0.32362459546926
2023,2202737,0.29673590504451
2023,2202752,0.27501909854851003
2023,2202778,0.14350945857795
2023,2202802,0.24942839326543
2023,2202851,0.1386518771331025
2023,2202901,2.613835867169675
2023,2203008,0.19161676646707
2023,2203107,0.860091743119265
2023,2203206,0.6260361225024025
2023,2203230,0.060216780409474
2023,2203255,0.22346368715084
2023,2203271,0.22263450834879
2023,2203305,0.5392439763381875
2023,2203354,0.40448481407891
2023,2203404,0.5475504322766576
2023,2203420,0.2125459558823575
2023,2203453,0.10444955086693
2023,2203503,0.68384879725086
2023,2203602,0.38438195427878
2023,2203701,0.4786874577628725
2023,2203750,0.16885553470919
2023,2203800,0.44832997085855
2023,2203859,0.19523623584537
2023,2203909,3.23235347939645
2023,2204006,0.46772684752105
2023,2204105,0.2732558139534875
2023,2204154,0.37313432835821
2023,2204204,0.24673670805476
2023,2204303,0.42771599657827
2023,2204352,0.12780719371919
2023,2204402,0.67068610955319
2023,2204501,0.4358803353658525
2023,2204550,0.24054231357971
2023,2204600,0.39948453608247503
2023,2204659,0.1449351744492475
2023,2204709,0.5675146771037175
2023,2204808,0.30416708912096
2023,2204907,0.17478443253321
2023,2205003,0.304640912626395
2023,2205102,0.4643471957959575
2023,2205151,0.17488632388947
2023,2205201,0.478344512036605
2023,2205250,0.2874834144184
2023,2205276,0.20470829068577
2023,2205300,0.4951609273013725
2023,2205359,0.2497502497502525
2023,2205409,0.359474854126145
2023,2205458,0.18221574344023
2023,2205508,0.40930633347695
2023,2205516,0.1821161901293
2023,2205524,0.243233681231205
2023,2205532,0.35490605427975
2023,2205540,0.2787456445993
2023,2205557,0.2293844367015125
2023,2205565,0.38643194504079
2023,2205573,0.12509197939661498
2023,2205581,0.159079784630445
2023,2205599,0.3257328990228
2023,2205607,0.716047040971165
2023,2205706,0.690490215328225
2023,2205805,0.4417930331883525
2023,2205854,0.15527950310559
2023,2205904,0.513826606875935
2023,2205953,0.31140861466822
2023,2206001,0.5939287285525725
2023,2206050,0.17038413878563
2023,2206100,0.2390928135531475
2023,2206209,0.146750833308755
2023,2206308,0.64568200161421
2023,2206357,0.1514463122823
